h_values,a_values,c_values,node_eccentricity,community_opinion_eccentricity,community_size
0.03448491601752287,0.18955608449636113,0.282199170889032,1.1712245137763413,0.5999916888192409,491
0.28621990003764813,0.1971475881065908,0.16144129656764342,1.492678901694642,0.5999916888192409,491
0.11996480598950438,0.2588410925813086,0.1958875616928763,0.9872205242300555,0.5999916888192409,491
0.12492846337496173,0.2533507148580916,0.030961376340367656,0.5891467270619452,0.5999916888192409,491
0.016783981016770904,0.022640088809186932,0.13016492711457653,1.61515339443954,0.5999916888192409,491
0.296078792014095,0.04511455947958179,0.2295748321596622,0.6646250939814302,0.5999916888192409,491
0.16239489647286837,0.2871693708661537,0.15019655965964837,0.6907097453752093,0.5999916888192409,491
0.04786081721906054,0.03250032149037356,0.179553447662367,1.221726436774924,0.5999916888192409,491
0.021450410395617216,0.15783293538464563,0.12535797626427903,1.1347284734062,0.5999916888192409,491
0.10674086439215515,0.05463920555464472,0.14974428927985728,0.5964393211561819,0.5999916888192409,491
0.10171903137345487,0.28039359315163676,0.07260714547806939,1.13250706120387,0.5999916888192409,491
0.14453426477994646,0.19706381402538833,0.2415987661995203,0.4092275586916687,0.578773908075142,509
0.211022410426018,0.0967272216180638,0.06867936062907912,0.9819885717369667,0.5999916888192409,491
0.11466383638344248,0.2568995266710138,0.03294922793043772,1.435169841781288,0.578773908075142,509
0.2419713272463734,0.02029906439208959,0.08692072950347904,1.3618343582604122,0.5999916888192409,491
0.2590113810702271,0.15905083351586044,0.2788621911824993,0.6250622267970867,0.5999916888192409,491
0.1334772586691278,0.08151730993941331,0.018912685012626187,0.6938006517236793,0.578773908075142,509
0.1884035010664214,0.08152736263565505,0.012018579901224595,0.05288446573420663,0.578773908075142,509
0.27325757285103774,0.2684963118219351,0.06826031020318638,0.7406226009621217,0.5999916888192409,491
0.16270916399640978,0.14482999840746896,0.17451833853852528,2.6121135202639003,0.5999916888192409,491
0.08956247849516343,0.21380161951832152,0.259426222974688,1.9698523907678853,0.578773908075142,509
0.12358962556284156,0.2651635787092248,0.26330811338315996,0.7783401827479518,0.578773908075142,509
0.16576698147245603,0.030021941668637045,0.050725867936803164,0.9553716687864668,0.578773908075142,509
0.216027294966327,0.21496063982557434,0.050420738407375126,0.8281575829136213,0.578773908075142,509
0.028703820340055163,0.13432336884285745,0.09505746933075351,0.8654635807969616,0.5999916888192409,491
0.1933569865307692,0.16081954871120765,0.1604222716745317,0.715878485086094,0.578773908075142,509
0.11089610294770111,0.18183545169950233,0.166596586848547,1.0935501657235862,0.578773908075142,509
0.23555389058665538,0.056845711013476956,0.28396579603267347,1.5166458937706673,0.578773908075142,509
0.25085655375415417,0.23344537371018226,0.12273183270216917,0.8316899252338941,0.5999916888192409,491
0.27788642373196093,0.16184533073695725,0.19253735153000726,1.9020124764023507,0.578773908075142,509
0.09737985024509403,0.1846215826482408,0.01511460488155077,0.09295258480142889,0.5999916888192409,491
0.13070168304767518,0.03876571413491295,0.25003504920987846,1.0177059004245221,0.578773908075142,509
0.2937168464119588,0.0807326961088876,0.11962242576072395,0.21291083610658135,0.578773908075142,509
0.11615446440711312,0.18646187325320354,0.05850549706902803,0.27602481288669367,0.5999916888192409,491
0.14540643348930102,0.19921518688235548,0.09717435535171115,0.9486314631908859,0.5999916888192409,491
0.2846027241098284,0.2971565981191202,0.16273229586673416,0.260611110699565,0.578773908075142,509
0.14160756500913185,0.08285510508341659,0.22969828956143776,0.7330977274763342,0.578773908075142,509
0.05228414326049474,0.10642735944323965,0.20252586204289744,0.12169326101659038,0.5999916888192409,491
0.20651981118440338,0.07085450460360387,0.05913643702281386,0.888192390554648,0.578773908075142,509
0.20342684291777666,0.2260326334953696,0.284662428539201,1.726328634161567,0.5999916888192409,491
0.28533372317976613,0.07109330530608186,0.015595145085697776,2.4551419649911583,0.5999916888192409,491
0.0576140539283246,0.08276280871946207,0.10670993406840362,0.3225386441468821,0.5999916888192409,491
0.12035955859108835,0.148439083776051,0.0985510751930389,0.5978679152981162,0.578773908075142,509
0.1848117386289373,0.13827271456736973,0.05307918579674759,0.3468262111007665,0.5999916888192409,491
0.2810121280104452,0.2711589428078715,0.10286928748281474,2.8587595184327292,0.5999916888192409,491
0.29636349811677315,0.18024387267015074,0.16104813433070914,1.6212804769185827,0.578773908075142,509
0.04370923577434517,0.016257078603303648,0.022379476430873707,0.19281267749890807,0.5999916888192409,491
0.18069248851644298,0.13664024841332498,0.06725572173567326,0.5461685790555565,0.5999916888192409,491
0.14745799954877944,0.2754075680685539,0.23747408502870618,0.13745691082436878,0.578773908075142,509
0.05709358486056151,0.11435445136890353,0.146491914526217,0.20492895128208471,0.5999916888192409,491
0.13935517557489394,0.2665578358080305,0.16245934246368082,3.8035119645875204,0.578773908075142,509
0.034849499997428535,0.2204145872725941,0.24168937754537823,0.37142317003068753,0.5999916888192409,491
0.18683718523960963,0.16572817141164867,0.02207321593754253,1.8522917782009114,0.578773908075142,509
0.1917786135900854,0.10573291313775904,0.014958949559372707,2.313755907040907,0.578773908075142,509
0.19386466492882742,0.16374098904895248,0.07299466012859791,1.596943294804503,0.5999916888192409,491
0.041816792113424345,0.22805104392722758,0.13047737181220753,0.45316978904372907,0.578773908075142,509
0.2973612679921595,0.04164300733140236,0.10710110311313921,0.8241617181008772,0.578773908075142,509
0.12291117313263726,0.1079276728027364,0.06380549004208393,1.095609012408724,0.578773908075142,509
0.2034009287619342,0.061521647091010365,0.08085956608985656,1.980031051964893,0.578773908075142,509
0.27031511307923173,0.18043730975274844,0.1538609377553039,2.4607030457287276,0.5999916888192409,491
0.13109618828092803,0.11850467679662328,0.1968777843544358,2.1001428108346665,0.578773908075142,509
0.2784997756450476,0.10371672937050637,0.20403252347166229,0.21761502686729273,0.578773908075142,509
0.29211582362083993,0.26418855960264587,0.11485639568186047,0.17202312218798355,0.578773908075142,509
0.1904197225271982,0.05579081711503477,0.16598968603858372,1.846557523520555,0.5999916888192409,491
0.2443058598047513,0.03483850373753452,0.299146789786763,2.1324417794895103,0.578773908075142,509
0.17937491129083816,0.188307321065965,0.03428085437018189,0.23071901332215283,0.5999916888192409,491
0.14909149247647374,0.18900307132977961,0.06723372456203798,0.5287107962476207,0.5999916888192409,491
0.13115916545174308,0.1974801557461414,0.21287736478237418,0.6387323387834086,0.5999916888192409,491
0.0439017206953453,0.0708135614809474,0.23397491533227954,1.0432557111241767,0.578773908075142,509
0.23370608463829523,0.11587815426818235,0.20040314127849534,0.10689749693976076,0.5999916888192409,491
0.04058089273922011,0.14207728566332478,0.29829436309535357,2.1736246791421894,0.578773908075142,509
0.27584522054042554,0.19869558366831064,0.029390945994700927,1.1090961530122299,0.578773908075142,509
0.20034320564483704,0.27321476214430734,0.14378616934213997,0.6387885748569166,0.578773908075142,509
0.1903016481229985,0.03720879681721098,0.26106632250816464,0.05145548443178316,0.5999916888192409,491
0.17533926532697455,0.1845851612093835,0.027329511553335573,0.4081403580305887,0.578773908075142,509
0.25356338198291906,0.20712987846699552,0.029114985255567397,0.3584590328916157,0.578773908075142,509
0.10969207690564647,0.059369362862532055,0.20206431410200532,0.2241575312077348,0.5999916888192409,491
0.08943387404866271,0.22532226198425823,0.1937659985115904,1.6406610870026068,0.5999916888192409,491
0.15893425386801294,0.0487749563810518,0.01254391668162016,1.18266223271472,0.5999916888192409,491
0.25564778889458617,0.192885400836224,0.2543740526992906,1.6583012622296183,0.5999916888192409,491
0.23004999921177016,0.18374869384149878,0.19279195915549102,0.8098578996136868,0.578773908075142,509
0.07429932002292339,0.19033437330263825,0.07067418397015361,0.21563462410412154,0.578773908075142,509
0.19663037084543236,0.11216497351813251,0.09521219686330253,0.5897213280773145,0.578773908075142,509
0.15560569650502723,0.11281653113983653,0.17200150525189373,1.4912166583651425,0.5999916888192409,491
0.026538252855459785,0.11655754748915999,0.17209665974647415,2.3011291890117973,0.578773908075142,509
0.06627596709725693,0.1261587187763656,0.060650231920837676,0.42195631210379,0.5999916888192409,491
0.1311841707883615,0.07696872329524942,0.018416926725511616,1.0169847390233013,0.5999916888192409,491
0.25633402340190375,0.21806521274185878,0.016478025092769924,0.0064539470842059216,0.578773908075142,509
0.10236386012369894,0.061757048097510696,0.22866884401711807,0.23301423458628356,0.5999916888192409,491
0.15203121531767932,0.10553218093985864,0.21458496750930825,0.5389755462113404,0.5999916888192409,491
0.07868903410652511,0.2743381288955911,0.06832594961038681,1.4481084935100859,0.578773908075142,509
0.147245826002643,0.06634832099266824,0.1786012723452732,1.8172896175475728,0.5999916888192409,491
0.021399533873139778,0.03898136067708819,0.11467713791276259,0.19691748609263182,0.5999916888192409,491
0.2870728020106623,0.22027006019594714,0.17587453980189427,0.2526780042392788,0.5999916888192409,491
0.01153428012695506,0.023211905824755616,0.14357163153622143,0.504481056278543,0.578773908075142,509
0.2523016240061089,0.1622152151641641,0.2827388891326261,1.2251241316791905,0.578773908075142,509
0.12104133929752744,0.026839414576212195,0.2480925290217121,2.3133195333556307,0.578773908075142,509
0.22068820786053575,0.26236355370489567,0.029741174596598682,1.8314852186572073,0.5999916888192409,491
0.061079332941023724,0.024871769463630816,0.15879174243095645,0.24180382442192572,0.5999916888192409,491
0.22967401190334638,0.07958753282689843,0.12787365335274772,1.528327619477355,0.5999916888192409,491
0.20748391299389624,0.011328499407816328,0.07971267552719617,0.5830879157032969,0.578773908075142,509
0.05112222010372721,0.23412971544050554,0.010737124865165686,0.5074060377310445,0.578773908075142,509
0.27863560028431406,0.05181791056101257,0.10771338773978599,0.6716155276912283,0.578773908075142,509
0.1024640495896412,0.15617848133562637,0.18085968821734258,1.6096298992391567,0.5999916888192409,491
0.19445143740825582,0.23945784713090731,0.15900015262170583,0.6939554102186674,0.578773908075142,509
0.2322296448405957,0.08398762808954989,0.09378304136323426,0.08050233371423557,0.5999916888192409,491
0.13632239378320976,0.16385878563009765,0.11413711975571693,0.40973566059892547,0.5999916888192409,491
0.03881882009359644,0.2776625711042105,0.2469813613794081,0.563429992086599,0.578773908075142,509
0.18779768721988832,0.15064979943815324,0.24465518155742963,1.1941772442767289,0.578773908075142,509
0.1725076534936749,0.19526675501572746,0.2072206767766887,0.40397604161806727,0.578773908075142,509
0.016638483700960275,0.20601468727754882,0.21619785800954353,0.8267333405391927,0.578773908075142,509
0.020224331859675954,0.016619788923653896,0.2538013018339408,1.6917228318000388,0.578773908075142,509
0.16651440957097993,0.13656621818042197,0.109218524450842,1.2962438002165817,0.578773908075142,509
0.15053761772985988,0.2281315053237836,0.19123281283720175,0.09660263774457442,0.578773908075142,509
0.20928133396604362,0.17888290300381732,0.2748798101547553,0.9463838897160142,0.578773908075142,509
0.23468297198338806,0.03687104764385655,0.0715949681190095,0.10102742873591705,0.5999916888192409,491
0.13996529095475985,0.07412950921957769,0.26037458892134635,1.3412253991696639,0.5999916888192409,491
0.07345656027774362,0.1412368407318863,0.11503643540717694,0.24401909906966407,0.578773908075142,509
0.15728694385832315,0.17818341062706827,0.26268446967554615,1.3180325557084769,0.578773908075142,509
0.09949108034422056,0.2535429549179198,0.13231944697743137,0.5827980504355641,0.5999916888192409,491
0.2375910286491794,0.06737371729207357,0.12626880380452568,0.4145669525292095,0.5999916888192409,491
0.10660232974262064,0.2598998023385273,0.28542845277673745,0.8905646618584662,0.5999916888192409,491
0.21035635904920397,0.06630174025887792,0.15407805863101504,1.2012204556485209,0.578773908075142,509
0.25891347013324306,0.19393266031160836,0.2988889299059526,0.5787620092167818,0.5999916888192409,491
0.14635858607045385,0.07455272203310688,0.28050207954456396,0.7836254085933977,0.578773908075142,509
0.17235819708772845,0.08143113937541831,0.23006396194474008,2.520907158807493,0.5999916888192409,491
0.02940724208997681,0.2804546257794907,0.20502063454924518,0.12656202055513666,0.578773908075142,509
0.03531596954583995,0.21068253071335033,0.12977948041684925,0.9975124682133476,0.578773908075142,509
0.09351868579865641,0.03120616401027676,0.05883787364459765,0.9970818660220598,0.578773908075142,509
0.18075504973266718,0.20605782819138138,0.24770903312581866,1.0102253622391757,0.5999916888192409,491
0.010198711926608877,0.2678959839722103,0.20638420942047966,1.393177815827769,0.5999916888192409,491
0.1713231393126826,0.16686741388362825,0.2917730232098441,1.03927921398488,0.5999916888192409,491
0.17854180839567288,0.15845138755865784,0.16471771373670646,0.19054199790276935,0.5999916888192409,491
0.13376551884247792,0.07108629347530666,0.29807869630781814,1.668154272979951,0.5999916888192409,491
0.26540064848352574,0.08583994674121229,0.06456292174914803,0.2897564677865911,0.578773908075142,509
0.12179879838741736,0.15235803652422097,0.11080214472867218,1.4760287760233444,0.578773908075142,509
0.12478014374262818,0.2279799215311774,0.07920825795600782,2.2622534405000243,0.578773908075142,509
0.19684198402140177,0.0820167817967304,0.06541749620000324,1.5886306062783808,0.5999916888192409,491
0.12821472045796334,0.1711968296409765,0.25415297392738,1.7165874796193976,0.5999916888192409,491
0.030815291537394145,0.14408059800709452,0.2786696764486692,2.1810503833902777,0.578773908075142,509
0.23488016028753567,0.20388529143185036,0.05742028478465149,1.7378824762900815,0.5999916888192409,491
0.22218267925737598,0.0228691232032632,0.19073212037938161,2.6866345026086775,0.578773908075142,509
0.197131102265906,0.14117442928367205,0.2500156696993198,0.2693123188579249,0.578773908075142,509
0.25610254649718717,0.26012850248033914,0.04357674044665855,1.3211110142237423,0.5999916888192409,491
0.26674389278963107,0.21462427832548606,0.22763680748771742,1.2966769355907117,0.5999916888192409,491
0.1428765357672049,0.05838377338190691,0.03708306813664944,0.9983219673371817,0.578773908075142,509
0.10104508063367866,0.12680430369622983,0.05469024367291824,0.9240230917667871,0.5999916888192409,491
0.28622170074392694,0.02381413382834957,0.18163310764149931,1.6040015752961132,0.578773908075142,509
0.09272136247994046,0.13505022940116712,0.23637919315651262,0.8520890270390745,0.5999916888192409,491
