h_values,a_values,c_values,th_values,ta_values,avg_weight,std_of_avg_comm_state,range_of_comm_state,number_of_comm,modularity
0.01,0.1,0.01,0.3,0.03,13.629834765397913,1.296563085096698,2.593126170193396,2,0.009708888535153198
0.01,0.1,0.01,0.3,0.1,11.547568452566482,1.2703158953628477,2.5406317907256954,2,0.007753032408923749
0.01,0.1,0.01,0.3,0.3,10.298028717864138,1.0865088419845703,2.1730176839691406,2,0.00977421270915002
0.01,0.3,0.01,0.01,0.01,43.7860061451388,1.5975292749919392,3.1950585499838784,2,0.0009397545944644092
0.01,0.3,0.01,0.01,0.03,37.81041908772203,1.371945818494869,2.743891636989738,2,0.0006746179943823982
0.01,0.3,0.01,0.01,0.1,39.29862696803351,1.2459415831360836,2.491883166272167,2,0.0008738593084148261
0.01,0.3,0.01,0.01,0.3,30.846655178292423,1.2599679503892856,2.519935900778571,2,0.0014700921096486574
0.01,0.3,0.01,0.03,0.01,41.06515461959758,1.4376386371669145,2.875277274333829,2,0.0008428764439882275
0.01,0.3,0.01,0.03,0.03,36.854537262994675,1.4350701097346286,2.870140219469257,2,0.00025710751861915404
0.01,0.3,0.01,0.03,0.1,36.52225340928237,1.2714628476313472,2.5429256952626944,2,0.000989366804863001
0.01,0.3,0.01,0.03,0.3,29.689960525311427,1.4348194015036766,2.869638803007353,2,0.0008794592722357331
0.01,0.3,0.01,0.1,0.01,41.367519183036705,1.4914572688015977,2.9829145376031954,2,0.000592068198846496
0.01,0.3,0.01,0.1,0.03,37.7567306462795,1.0207261502222724,2.041452300444545,2,0.0003194466268763574
0.01,0.3,0.01,0.1,0.1,37.58782062364906,1.4858390025799442,2.9716780051598883,2,0.0010525152896125878
0.01,0.3,0.01,0.1,0.3,31.72851677240721,1.3183446022396759,2.6366892044793517,2,0.0015290259446116006
0.01,0.3,0.01,0.3,0.01,41.07439817542029,1.1708644759432376,2.3417289518864752,2,0.0004515027016907258
0.01,0.3,0.01,0.3,0.03,41.58061033870443,1.3370062473366757,2.6740124946733514,2,0.0009265890283876865
0.01,0.3,0.01,0.3,0.1,37.973014034033554,1.322170534251678,2.644341068503356,2,0.0008371485362268782
0.01,0.3,0.01,0.3,0.3,34.962093489773736,1.2942497970074627,2.5884995940149254,2,0.0011769404989252774
0.03,0.01,0.01,0.01,0.01,3.047260687075443e-07,3.6189749829161015,16.029577155062437,77,0.6074578956434603
0.03,0.01,0.01,0.01,0.03,2.2136247581498032e-07,3.3203522027882064,14.592448968709064,63,0.7971603220169087
0.03,0.01,0.01,0.01,0.1,6.266529988937317e-08,3.4022909558184895,19.270541998661,86,0.6605107582282943
0.03,0.01,0.01,0.01,0.3,2.2670608058684278e-08,3.28055000630976,13.104494246340472,85,0.8803733984424655
0.03,0.01,0.01,0.03,0.01,3.7867287985267166e-06,3.667948562308634,14.586429534986497,42,0.5515333876184417
0.03,0.01,0.01,0.03,0.03,9.114820696505521e-07,4.027300916629589,18.24665923509143,48,0.88046793564174
0.03,0.01,0.01,0.03,0.1,1.4616667382775851e-06,4.107960668860488,19.11945122169016,60,0.3340208100326049
0.03,0.01,0.01,0.03,0.3,2.0993835146227235e-07,3.4607193701648984,18.244892970012835,65,0.9342552046010282
0.03,0.01,0.01,0.1,0.01,6.534493918011312e-05,5.116923216193599,17.620977759816192,25,0.6939990093140247
0.03,0.01,0.01,0.1,0.03,3.717472472658128e-05,4.38296989794137,13.978753132961177,23,0.6912980716207957
0.03,0.01,0.01,0.1,0.1,1.0020700289151024e-05,4.3411137115558835,15.904646515353765,26,0.8700844687923226
0.03,0.01,0.01,0.1,0.3,1.943092435828248e-06,3.698892133818685,14.350947701759262,30,0.8878185783705246
0.03,0.01,0.01,0.3,0.01,0.007198905507471965,4.783469266956636,16.08023772832577,7,0.5863250592667789
0.03,0.01,0.01,0.3,0.03,0.006887702458492208,4.715340930199005,14.406529056764574,8,0.5941338659072448
0.03,0.01,0.01,0.3,0.1,0.004940037124571937,4.991886108591422,16.108167699361072,9,0.6379689641319595
0.03,0.01,0.01,0.3,0.3,0.0013046597565460063,4.4390273904539255,14.271064755453192,11,0.6227952584229961
0.03,0.03,0.01,0.01,0.01,0.24636933533713873,2.5570363931833304,5.114072786366661,2,0.22145131790160325
0.03,0.03,0.01,0.01,0.03,0.20653711523690246,2.1372095644634426,4.274419128926885,2,0.21798809653193207
0.03,0.03,0.01,0.01,0.1,0.135843825960044,2.2454973295796306,5.458528276076439,3,0.24326432007879714
0.03,0.03,0.01,0.01,0.3,0.010051503532740922,2.2891988534343977,6.450314256190068,4,0.4097036364370078
0.03,0.03,0.01,0.03,0.01,0.2549376232389437,2.4755847727232707,4.951169545446541,2,0.28134702361541764
0.03,0.03,0.01,0.03,0.03,0.22524693957449812,1.6972627301190164,4.151875540732143,3,0.23577027316674426
0.03,0.03,0.01,0.03,0.1,0.14279289949459,2.3933631199875784,5.8618517174549964,3,0.27142400761546975
0.03,0.03,0.01,0.03,0.3,0.01355212771003499,1.91500352531172,4.773015923807199,4,0.36873989390409145
0.03,0.03,0.01,0.1,0.01,0.3682995144806674,2.4210750730110377,4.8421501460220755,2,0.19760305104511877
0.03,0.03,0.01,0.1,0.03,0.3188649406362207,2.0355633865207228,4.976426205828623,3,0.19047888206467928
0.03,0.03,0.01,0.1,0.1,0.24175712523247048,2.4765422514444446,4.953084502888889,2,0.20215221372075257
0.03,0.03,0.01,0.1,0.3,0.03752140759467706,1.844869212333057,4.993879066935175,4,0.30846317274095614
0.03,0.03,0.01,0.3,0.01,0.6894567046908334,2.017024898673997,4.034049797347994,2,0.1809059311359778
0.03,0.03,0.01,0.3,0.03,0.642397278764765,2.1012429579658876,4.202485915931775,2,0.18198723187957355
0.03,0.03,0.01,0.3,0.1,0.5475560736964556,2.0883351053346186,4.176670210669237,2,0.18916974709468024
0.03,0.03,0.01,0.3,0.3,0.22208075059966573,2.3431263610989896,4.686252722197979,2,0.23004339320540265
0.03,0.1,0.01,0.01,0.01,9.099163894069294,1.5343202180376894,3.0686404360753787,2,0.03653458474762997
0.03,0.1,0.01,0.01,0.03,10.225833566830424,1.7285211171237398,3.4570422342474796,2,0.03933635136494973
0.03,0.1,0.01,0.01,0.1,8.400752928613695,1.2388328274862639,2.4776656549725278,2,0.03649424528469353
0.03,0.1,0.01,0.01,0.3,7.178022159061038,1.7216196111562,3.4432392223124,2,0.037172898567361945
0.03,0.1,0.01,0.03,0.01,9.192868085956047,1.6148076400364588,3.2296152800729176,2,0.03657212872103466
0.03,0.1,0.01,0.03,0.03,9.70489831896808,1.3915038592122053,2.7830077184244106,2,0.03591104517849256
0.03,0.1,0.01,0.03,0.1,8.793973623315576,1.7393894603269424,3.478778920653885,2,0.04331101880603397
0.03,0.1,0.01,0.03,0.3,6.317038997588813,1.6522650269456582,3.3045300538913165,2,0.03917262352548931
0.03,0.1,0.01,0.1,0.01,8.844914796352201,1.568213175336656,3.136426350673312,2,0.03543763525988733
0.03,0.1,0.01,0.1,0.03,8.310899626071539,1.197904703099526,2.395809406199052,2,0.03287092607635647
0.03,0.1,0.01,0.1,0.1,8.670011522058518,1.3437640792477028,2.6875281584954056,2,0.036080770292941405
0.03,0.1,0.01,0.1,0.3,7.702140581984261,1.7816217325938792,3.5632434651877585,2,0.042915250248310416
0.03,0.1,0.01,0.3,0.01,10.269125370703064,1.5355808439995264,3.071161687999053,2,0.03516392911247446
0.03,0.1,0.01,0.3,0.03,9.52577352272283,1.3711580576458857,2.7423161152917714,2,0.039148888380163144
0.03,0.1,0.01,0.3,0.1,8.647209587568762,1.2967175267355882,2.5934350534711763,2,0.03483435983630004
0.03,0.1,0.01,0.3,0.3,6.884000991995874,1.4131147804495123,2.8262295608990247,2,0.03899813752664566
0.03,0.3,0.01,0.01,0.01,38.98784179916774,1.6996394727057476,3.399278945411495,2,0.008697280146544029
0.03,0.3,0.01,0.01,0.03,35.60117079673311,1.2992797942642067,2.5985595885284134,2,0.008222343449840686
0.03,0.3,0.01,0.01,0.1,33.71285843557771,1.120850370842083,2.241700741684166,2,0.008183670386515685
0.03,0.3,0.01,0.01,0.3,34.06069455349403,1.6937729195138305,3.387545839027661,2,0.011338529081910381
0.03,0.3,0.01,0.03,0.01,36.9002065532553,1.425963952290522,2.851927904581044,2,0.00858940178412812
0.03,0.3,0.01,0.03,0.03,33.60440595834629,1.3411774860937733,2.6823549721875466,2,0.007976025618885746
0.03,0.3,0.01,0.03,0.1,34.36435849646473,1.1952895926583813,2.3905791853167626,2,0.008871658111036046
0.03,0.3,0.01,0.03,0.3,27.098405284470974,1.4646262908389533,2.9292525816779067,2,0.011215963227214576
0.03,0.3,0.01,0.1,0.01,38.6629588597194,1.2745506880310542,2.5491013760621084,2,0.008003737467268013
0.03,0.3,0.01,0.1,0.03,34.638792058063146,1.3427049253320293,2.6854098506640587,2,0.009228121745666784
0.03,0.3,0.01,0.1,0.1,31.92875195926919,1.16634284014949,2.33268568029898,2,0.008329559040274798
0.03,0.3,0.01,0.1,0.3,25.149120116731357,0.9402636995691808,1.8805273991383615,2,0.009091980947796202
0.03,0.3,0.01,0.3,0.01,36.157963096787185,1.5954722627999378,3.1909445255998756,2,0.007826133464411689
0.03,0.3,0.01,0.3,0.03,35.48071913466157,1.449739013255259,2.899478026510518,2,0.008624110357367348
0.03,0.3,0.01,0.3,0.1,37.31643435316183,1.4506920686892826,2.901384137378565,2,0.008578315133584397
0.03,0.3,0.01,0.3,0.3,29.02363266401243,1.3493683847904356,2.6987367695808713,2,0.010306339200800901
0.1,0.01,0.01,0.01,0.01,1.085551212916814e-07,3.5055729897357772,14.456787283674576,84,0.8876619728314592
0.1,0.01,0.01,0.01,0.03,1.325845673605511e-07,3.5319706732661666,15.771930467774059,82,0.8615334345929164
0.1,0.01,0.01,0.01,0.1,9.875836935297448e-08,3.7219297126138473,15.774536989365672,88,0.6741910319777824
0.1,0.01,0.01,0.01,0.3,3.1216029909201955e-08,3.295450800939547,17.588766532176287,91,0.7928655988088971
0.1,0.01,0.01,0.03,0.01,1.5558577862395216e-06,3.3846951786556847,12.827457490815673,54,0.8961057333791099
0.1,0.01,0.01,0.03,0.03,1.5211387071985374e-06,3.715248350974808,16.136115707000222,61,0.867943800501267
0.1,0.01,0.01,0.03,0.1,8.818429467922186e-07,3.979427580392382,21.312163050850756,63,0.9095537944315869
0.1,0.01,0.01,0.03,0.3,4.5404618485337065e-07,4.217885033045433,20.9998763561131,67,0.8603921740288552
0.1,0.01,0.01,0.1,0.01,4.53731950335639e-05,5.01762851923847,18.67617585890921,30,0.8383072270132301
0.1,0.01,0.01,0.1,0.03,2.648843317792122e-05,5.195142145760603,20.60636543195213,35,0.8712163893866802
0.1,0.01,0.01,0.1,0.1,3.047584613767088e-05,4.4530171339772275,19.14878423060162,28,0.8750129617028887
0.1,0.01,0.01,0.1,0.3,1.1394592397834872e-05,3.940667646101829,14.664908839584259,37,0.9165414603225829
0.1,0.01,0.01,0.3,0.01,0.002503687885703615,5.076462537540958,17.61452806333415,13,0.7640088529955013
0.1,0.01,0.01,0.3,0.03,0.0031599978557609798,5.42964157702781,18.35234938372271,12,0.7172530242850057
0.1,0.01,0.01,0.3,0.1,0.0031330378044447807,5.1345676789485,16.963676711622362,11,0.7643184192235947
0.1,0.01,0.01,0.3,0.3,0.0018883175753688023,5.06877429273542,16.482249515125577,12,0.7338738055019893
0.1,0.03,0.01,0.01,0.01,6.909886604281584e-07,3.968655339610676,18.837147558996598,73,0.8791259581470989
0.1,0.03,0.01,0.01,0.03,1.1897915616832399e-06,3.5265124722981493,12.570341671545133,68,0.7665788947243816
0.1,0.03,0.01,0.01,0.1,3.0638561977888335e-07,3.417598288630724,17.66841605178388,81,0.8169665628498517
0.1,0.03,0.01,0.01,0.3,7.289507934983451e-08,3.30870174406688,13.908449908674966,88,0.8899585191126346
0.1,0.03,0.01,0.03,0.01,7.145245048346501e-06,4.186227950388152,18.52604422876219,41,0.8439471681356786
0.1,0.03,0.01,0.03,0.03,3.0153810771829467e-06,3.500006294974866,13.573493545071944,52,0.8367748055050975
0.1,0.03,0.01,0.03,0.1,1.754299790595823e-06,3.2124925310634045,13.282852129891081,57,0.8842965162540259
0.1,0.03,0.01,0.03,0.3,3.410586438053166e-07,3.4008895153371026,15.793462643928732,79,0.9255930057798285
0.1,0.03,0.01,0.1,0.01,8.351964412070636e-05,4.29332058383364,16.828153562201162,21,0.8119974051415787
0.1,0.03,0.01,0.1,0.03,5.7227615949387875e-05,5.360681673735456,20.756770288513625,26,0.8486150791473857
0.1,0.03,0.01,0.1,0.1,2.9213915183742845e-05,4.230478194391274,16.925741083762336,32,0.8485108616057304
0.1,0.03,0.01,0.1,0.3,3.551961482585637e-06,4.438488619237965,17.419881791649374,43,0.8995362276088337
0.1,0.03,0.01,0.3,0.01,0.005422832438728719,5.806841142328411,19.85535943757972,10,0.6904228780247273
0.1,0.03,0.01,0.3,0.03,0.005205514943603375,4.994581266208595,16.713231896482405,10,0.6871504961050495
0.1,0.03,0.01,0.3,0.1,0.00473989860926539,4.2714042120697195,13.641525333640823,8,0.7275854146602251
0.1,0.03,0.01,0.3,0.3,0.0014270377205921508,5.75533814879362,21.15977068171457,13,0.7554758052965349
0.1,0.1,0.01,0.01,0.01,0.23773283581214427,2.8587474034932843,5.7174948069865685,2,0.2308574914612253
0.1,0.1,0.01,0.01,0.03,0.1631285864199997,2.5971855956154775,5.194371191230955,2,0.21545560303155858
0.1,0.1,0.01,0.01,0.1,0.01534827143680182,2.700038133016985,7.581460303888459,4,0.3885491726866207
0.1,0.1,0.01,0.01,0.3,0.0015993988127764027,3.4486039612209414,9.49536347519966,4,0.5600130437603676
0.1,0.1,0.01,0.03,0.01,0.32350648113940883,2.8581530404410493,5.716306080882099,2,0.22892011429433934
0.1,0.1,0.01,0.03,0.03,0.24470075813634926,2.087831238780085,5.096413575488235,3,0.18777439562978665
0.1,0.1,0.01,0.03,0.1,0.03247679544697039,3.4692136065362313,9.69284987691389,4,0.3106489981334845
0.1,0.1,0.01,0.03,0.3,0.004244844023851992,3.3609930341552894,9.235370317436281,4,0.5376933709870851
0.1,0.1,0.01,0.1,0.01,0.6269328449829432,2.2136505569548026,4.427301113909605,2,0.17653226591719173
0.1,0.1,0.01,0.1,0.03,0.5319292140469761,2.40605130319389,4.81210260638778,2,0.20805301447304297
0.1,0.1,0.01,0.1,0.1,0.22007566918046956,2.593468804470374,5.186937608940748,2,0.2188046430979687
0.1,0.1,0.01,0.1,0.3,0.005712179773662265,3.5368975889840133,10.31875364584242,5,0.5792722368060255
0.1,0.1,0.01,0.3,0.01,1.6686761384299194,2.391194089808739,4.782388179617478,2,0.20567593832647474
0.1,0.1,0.01,0.3,0.03,1.515570455891951,2.0329836129135117,4.065967225827023,2,0.1742377174336512
0.1,0.1,0.01,0.3,0.1,1.1940653867876194,2.3014616288448853,4.6029232576897705,2,0.19544649667005992
0.1,0.1,0.01,0.3,0.3,0.24206046791445973,2.4548672729731793,4.909734545946359,2,0.20243517993183338
0.1,0.3,0.01,0.01,0.01,25.14614541564637,1.466093257875308,2.932186515750616,2,0.042518517271050604
0.1,0.3,0.01,0.01,0.03,23.775983437938798,1.4111164061650698,2.8222328123301397,2,0.04220531066721303
0.1,0.3,0.01,0.01,0.1,22.430535505383887,1.4345439707483,2.8690879414966006,2,0.046288534146253224
0.1,0.3,0.01,0.01,0.3,17.287967091547642,1.6297170104119143,3.2594340208238286,2,0.04934629556323608
0.1,0.3,0.01,0.03,0.01,24.784424886407805,1.5701139961367134,3.140227992273427,2,0.04494872729414148
0.1,0.3,0.01,0.03,0.03,24.685443351074362,1.5114468854646232,3.0228937709292465,2,0.04333581537199843
0.1,0.3,0.01,0.03,0.1,21.52187341798111,1.421529898062257,2.843059796124514,2,0.03960298199558793
0.1,0.3,0.01,0.03,0.3,15.66033637891811,1.4532121648568332,2.9064243297136665,2,0.04734745325006748
0.1,0.3,0.01,0.1,0.01,24.870446212294446,1.5493322290149767,3.0986644580299534,2,0.04125379212845584
0.1,0.3,0.01,0.1,0.03,23.54106305556633,1.6268030178845456,3.2536060357690912,2,0.03818719769716469
0.1,0.3,0.01,0.1,0.1,24.353453283531955,1.4790345240767302,2.9580690481534604,2,0.0426520441056942
0.1,0.3,0.01,0.1,0.3,17.318573135266607,1.5860107160509274,3.1720214321018547,2,0.046077479747380495
0.1,0.3,0.01,0.3,0.01,28.069163985142257,1.618986795762365,3.23797359152473,2,0.03893382470624909
0.1,0.3,0.01,0.3,0.03,26.27332656577116,1.4897774610171046,2.9795549220342097,2,0.03834250259672359
0.1,0.3,0.01,0.3,0.1,26.433525459552285,1.774628398631045,3.54925679726209,2,0.04189798654006549
0.1,0.3,0.01,0.3,0.3,18.65023863175283,1.5915338468346605,3.183067693669321,2,0.04425532087317233
0.3,0.01,0.01,0.01,0.01,4.184859150151493e-07,3.4137378340756857,18.134942039247125,78,0.8967516547861315
0.3,0.01,0.01,0.01,0.03,1.8576842280691418e-07,3.2950836880355565,13.754345165481396,88,0.7954286222483511
0.3,0.01,0.01,0.01,0.1,2.4734108812600464e-07,3.694884970174255,16.798739762580716,86,0.8549204583245937
0.3,0.01,0.01,0.01,0.3,1.4342768416731209e-07,3.666138601634973,18.280440117040044,90,0.8854528377548903
0.3,0.01,0.01,0.03,0.01,4.5513165169541785e-06,3.7789161981343344,14.948202839726706,56,0.872119031393654
0.3,0.01,0.01,0.03,0.03,2.7418685454236466e-06,3.9416365154977293,16.3619830973077,65,0.871522987737949
0.3,0.01,0.01,0.03,0.1,2.795090716710433e-06,3.499507218624186,13.243871464325185,60,0.9131455883854832
0.3,0.01,0.01,0.03,0.3,3.115830772048948e-06,3.257000378802191,14.530579448407071,57,0.9264913485740834
0.3,0.01,0.01,0.1,0.01,7.53110492907121e-05,4.686421690331776,19.57767408759894,34,0.889558024789015
0.3,0.01,0.01,0.1,0.03,0.00011782467874279384,4.231329815116223,16.792490788197124,29,0.8828680065037809
0.3,0.01,0.01,0.1,0.1,9.126301376812997e-05,3.630693191273504,12.30877974885194,25,0.9008643705442025
0.3,0.01,0.01,0.1,0.3,6.0397067576673855e-05,4.5263857775400025,15.739742924395191,40,0.8915495471116041
0.3,0.01,0.01,0.3,0.01,0.006272588404355889,5.399646513244118,16.843281887017223,13,0.7517712515678343
0.3,0.01,0.01,0.3,0.03,0.00735871744572471,4.302487503445536,13.496407653332675,11,0.7718195268764042
0.3,0.01,0.01,0.3,0.1,0.005854810923991057,5.841029073150693,17.726382192959683,12,0.7717920974047426
0.3,0.01,0.01,0.3,0.3,0.006018628157994845,4.474408220705245,15.501311981184472,14,0.7738906627161338
0.3,0.03,0.01,0.01,0.01,2.572931936705483e-07,3.811357154087279,18.114811255030908,91,0.8492127430873132
0.3,0.03,0.01,0.01,0.03,2.1719587650403144e-07,3.4124099821770186,15.695649821395584,84,0.8184722728840756
0.3,0.03,0.01,0.01,0.1,2.7994929506121666e-07,3.3635184169565324,16.197021842567715,83,0.8948498531515643
0.3,0.03,0.01,0.01,0.3,2.0216717082296058e-07,3.2130846374794686,15.118559653318147,87,0.8896501926683962
0.3,0.03,0.01,0.03,0.01,4.38122808551275e-06,3.972846012242913,17.682516175939014,58,0.8241890142735668
0.3,0.03,0.01,0.03,0.03,4.4519839345280245e-06,3.973312332091484,19.622503583242654,53,0.890716172033754
0.3,0.03,0.01,0.03,0.1,2.161140292941093e-06,4.219432329506267,18.16662284317512,60,0.8993181363675902
0.3,0.03,0.01,0.03,0.3,1.5490273348043598e-06,3.666613531896201,19.551050223884033,72,0.8485660194592439
0.3,0.03,0.01,0.1,0.01,0.00011199905572127998,4.330350354908338,16.64034507238697,27,0.8732926287839875
0.3,0.03,0.01,0.1,0.03,9.32650279463463e-05,4.643579721925797,16.319260312031133,32,0.8806674046748104
0.3,0.03,0.01,0.1,0.1,9.575871501335957e-05,4.567454795939762,17.833255652925637,31,0.8541491389248786
0.3,0.03,0.01,0.1,0.3,3.69010686360178e-05,4.428929083267039,19.849687213965602,37,0.9115607613362791
0.3,0.03,0.01,0.3,0.01,0.008166376509736834,4.992057287286673,16.51580770814879,13,0.6952002430222017
0.3,0.03,0.01,0.3,0.03,0.007246221828477076,3.805075315740436,12.362457872171012,9,0.7360908080169788
0.3,0.03,0.01,0.3,0.1,0.007866289827529061,2.754594847167596,8.528106966396738,9,0.779256973410581
0.3,0.03,0.01,0.3,0.3,0.005552670286287564,5.338473943533053,18.422642618976866,16,0.7788322747802132
0.3,0.1,0.01,0.01,0.01,5.216050468402066e-06,3.845050925178386,15.849896227670794,59,0.8858664135251156
0.3,0.1,0.01,0.01,0.03,1.0003879403915677e-06,3.6979026903706504,17.655178616922818,80,0.7711399424372856
0.3,0.1,0.01,0.01,0.1,4.5912539799631524e-07,3.5136396497025117,15.482487142304304,89,0.5182690681222494
0.3,0.1,0.01,0.01,0.3,2.2822541828077218e-07,3.0951131849846907,13.359211716892764,86,0.7995741948279301
0.3,0.1,0.01,0.03,0.01,1.6688401195414174e-05,4.209749812147788,18.39627403221126,47,0.8618095745047154
0.3,0.1,0.01,0.03,0.03,1.1498917348947926e-05,3.8125004383648227,14.48580029034916,52,0.8464843976241493
0.3,0.1,0.01,0.03,0.1,3.562817480764378e-06,3.550313046898949,15.70466557606053,57,0.9000683451910274
0.3,0.1,0.01,0.03,0.3,2.6982696947793114e-06,3.6609027228201896,16.78802349846026,66,0.7077429806742145
0.3,0.1,0.01,0.1,0.01,0.00028870909753047296,4.663127504980925,16.380230916518897,25,0.8327030494017003
0.3,0.1,0.01,0.1,0.03,0.00021846694277893986,5.263631652885582,21.39904616532779,19,0.8423754987471864
0.3,0.1,0.01,0.1,0.1,9.018452857462465e-05,4.3889064293183395,15.587256889414277,31,0.8535217560196835
0.3,0.1,0.01,0.1,0.3,1.3137374271058423e-05,3.692693493640082,16.33894551097668,46,0.9255963502850905
0.3,0.1,0.01,0.3,0.01,0.019912023024643455,4.926313658219428,16.80431189177301,8,0.7272356320073605
0.3,0.1,0.01,0.3,0.03,0.02267392704354829,4.018992465490538,12.84048910762813,9,0.6300482406588781
0.3,0.1,0.01,0.3,0.1,0.013865110166943086,4.646107980810876,15.212599312339082,12,0.724624567435268
0.3,0.1,0.01,0.3,0.3,0.004757067439265837,5.2613616563583205,17.21583312653727,17,0.7234159133712337
0.3,0.3,0.01,0.01,0.01,0.25529116350475245,2.5512080119795186,5.102416023959037,2,0.22242247416918784
0.3,0.3,0.01,0.01,0.03,0.06444957601627736,2.481915330086783,5.8498812301238265,3,0.29179905146524737
