h_values,a_values,c_values,th_values,ta_values,avg_weight,std_of_avg_comm_state,range_of_comm_state,number_of_comm,modularity
0.1,0.1,0.01,0.03,0.03,0.21665612036298965,2.0555034065221793,4.111006813044359,2,0.21967179854033006
0.1,0.1,0.01,0.03,0.1,0.03660936240032715,2.385309402312254,6.532645029928943,4,0.2951956985257471
0.1,0.1,0.01,0.03,0.3,0.0041260919262343645,3.696561605088785,11.579266216680427,6,0.5531111619186809
0.1,0.1,0.01,0.1,0.01,0.6564852300483126,2.8818600725072945,5.763720145014589,2,0.22258826235599918
0.1,0.1,0.01,0.1,0.03,0.5414636566644359,2.19502754084092,4.39005508168184,2,0.2016597189133376
0.1,0.1,0.01,0.1,0.1,0.2296840026135965,2.2818650881808864,4.563730176361773,2,0.22317790041629254
0.1,0.1,0.01,0.1,0.3,0.0071222522108291,3.853902028222288,11.121279697060245,5,0.5674403849613738
0.1,0.1,0.01,0.3,0.01,1.6281118603963265,2.4259223433134416,4.851844686626883,2,0.21523809215207607
0.1,0.1,0.01,0.3,0.03,1.5990088455160159,2.4874722355836116,4.974944471167223,2,0.17261441093996432
0.1,0.1,0.01,0.3,0.1,1.1845797541478396,2.554713427124278,5.109426854248556,2,0.20453512948983793
0.1,0.1,0.01,0.3,0.3,0.2412323094752656,2.069637520116148,5.069144794878225,3,0.20022339628832608
0.1,0.3,0.01,0.01,0.01,24.46736432640627,1.7005961762732378,3.4011923525464756,2,0.041024879715420876
0.1,0.3,0.01,0.01,0.03,24.385188546628807,1.6262182648606824,3.252436529721365,2,0.04753964354827922
0.1,0.3,0.01,0.01,0.1,22.032177984846097,1.460526319237006,2.921052638474012,2,0.04738789598972348
0.1,0.3,0.01,0.01,0.3,16.96620926252027,1.728765870704843,3.457531741409686,2,0.045962694889921246
0.1,0.3,0.01,0.03,0.01,23.291440250064493,1.205021690480291,2.410043380960582,2,0.038911221983511046
0.1,0.3,0.01,0.03,0.03,26.19487538691542,1.7020268852162042,3.4040537704324083,2,0.043770829799328614
0.1,0.3,0.01,0.03,0.1,20.59832261758244,1.3093707740545582,2.6187415481091163,2,0.04157766600268556
0.1,0.3,0.01,0.03,0.3,17.54603499922054,1.4445964427990923,2.8891928855981845,2,0.042405858551385595
0.1,0.3,0.01,0.1,0.01,27.288935283749716,1.7972437635565426,3.594487527113085,2,0.0399181979998216
0.1,0.3,0.01,0.1,0.03,27.339256974881383,1.7081394231568614,3.416278846313723,2,0.039821642340478636
0.1,0.3,0.01,0.1,0.1,20.99574611302542,1.2826539217133648,2.5653078434267296,2,0.04253284377175379
0.1,0.3,0.01,0.1,0.3,18.611431937768025,1.6991171674174739,3.3982343348349477,2,0.044634362100388264
0.1,0.3,0.01,0.3,0.01,29.080595057131536,1.7913478349012821,3.5826956698025643,2,0.04324794494536052
0.1,0.3,0.01,0.3,0.03,26.265218526864434,1.5740144016350448,3.1480288032700896,2,0.04187308176411386
0.1,0.3,0.01,0.3,0.1,24.163931746238184,1.5497745101458713,3.0995490202917426,2,0.04064544157653632
0.1,0.3,0.01,0.3,0.3,20.384951306997998,1.590511688469748,3.181023376939496,2,0.0451057052754191
0.3,0.01,0.01,0.01,0.01,3.6679511058945136e-07,3.449587015748724,18.406244556532013,81,0.892520028017072
0.3,0.01,0.01,0.01,0.03,2.4783559426205726e-07,3.531831757861889,17.847271356057703,88,0.8585492820427767
0.3,0.01,0.01,0.01,0.1,2.179935061044532e-07,3.6955048068818197,18.392496478781602,87,0.8319107137717296
0.3,0.01,0.01,0.01,0.3,2.3106245664104633e-07,3.5156939087186796,18.726183542147133,86,0.8630860527670031
0.3,0.01,0.01,0.03,0.01,3.2060374233225897e-06,4.136616235763703,17.590319079418585,65,0.8904348518794658
0.3,0.01,0.01,0.03,0.03,3.429229655459209e-06,3.4685659751189055,14.196122542037543,61,0.9183986751736166
0.3,0.01,0.01,0.03,0.1,3.2414383913234493e-06,3.5933542727304437,16.680764097790508,61,0.9019260275594879
0.3,0.01,0.01,0.03,0.3,1.8014086444699803e-06,4.278474274347113,18.032550447153145,69,0.895494769078554
0.3,0.01,0.01,0.1,0.01,0.00011183620559150009,3.9931734386921494,15.125693196138478,30,0.8768755534284819
0.3,0.01,0.01,0.1,0.03,7.435416699805812e-05,4.4650919633158885,16.374738024003285,29,0.8747526073761818
0.3,0.01,0.01,0.1,0.1,0.00011468741646332197,4.110206207967933,13.80919428405278,27,0.8934433256155013
0.3,0.01,0.01,0.1,0.3,8.789580727916056e-05,4.648646396065487,16.411155328265917,27,0.8475362299097927
0.3,0.01,0.01,0.3,0.01,0.006894724546015962,4.49737764259546,14.189075279645227,9,0.7437272818867624
0.3,0.01,0.01,0.3,0.03,0.005894994600900063,5.080434004481537,17.09286223904373,15,0.7811168299017237
0.3,0.01,0.01,0.3,0.1,0.006051021230019738,6.03247525496115,21.467617066921655,16,0.7716381290685314
0.3,0.01,0.01,0.3,0.3,0.007179538389808522,5.1900508081122485,17.093079361024756,13,0.7645146757694615
0.3,0.03,0.01,0.01,0.01,2.8867661410562005e-07,3.4783562275913593,19.386722722086024,84,0.7226852950880096
0.3,0.03,0.01,0.01,0.03,4.782866852422787e-07,3.2436876688301695,15.833479726310763,79,0.9023947509857011
0.3,0.03,0.01,0.01,0.1,3.2760823776747005e-07,3.269075436765225,15.501910485555856,81,0.8841138822037358
0.3,0.03,0.01,0.01,0.3,1.9865871260082148e-07,3.6131849752207477,18.531817200989984,87,0.8514796310820738
0.3,0.03,0.01,0.03,0.01,4.868776583881797e-06,4.047921308352615,18.584918694091197,53,0.9006968023850075
0.3,0.03,0.01,0.03,0.03,4.603153243956729e-06,3.333003336003053,12.737814729564564,57,0.9051709724500495
0.3,0.03,0.01,0.03,0.1,3.2749050088587675e-06,3.9393979478569237,17.19264796807151,60,0.8792761205399209
0.3,0.03,0.01,0.03,0.3,1.9320614965540216e-06,3.318364798297108,14.76024101846176,65,0.8909717520931911
0.3,0.03,0.01,0.1,0.01,0.00011476847584661683,4.893949140372385,16.635041320485527,29,0.8654313302778153
0.3,0.03,0.01,0.1,0.03,9.049940667273081e-05,4.594204951258787,18.79060687140263,26,0.8999818253516555
0.3,0.03,0.01,0.1,0.1,9.133512047633147e-05,4.451659099683204,16.807652294667854,33,0.86437908208829
0.3,0.03,0.01,0.1,0.3,5.2032131246962706e-05,4.354590157775869,16.449354481906525,32,0.8415187300466329
0.3,0.03,0.01,0.3,0.01,0.009491715521606624,4.5908236632565265,15.285127976074467,13,0.7292538658742047
0.3,0.03,0.01,0.3,0.03,0.0067766094569008135,5.068272088610076,16.645292395203164,13,0.7669995444879028
0.3,0.03,0.01,0.3,0.1,0.007863529004689293,5.289195786453776,16.714715630926914,14,0.7187404335637005
0.3,0.03,0.01,0.3,0.3,0.005686226544117368,4.3264373354423835,14.655109672161796,12,0.7641922163221423
0.3,0.1,0.01,0.01,0.01,2.6353265749767662e-06,3.530435484681141,16.357751401276914,65,0.8725787479352387
0.3,0.1,0.01,0.01,0.03,2.1870122661763203e-06,3.546776174883572,16.447270906946194,73,0.8278525420394294
0.3,0.1,0.01,0.01,0.1,6.068533878161798e-07,3.6130316909458258,16.54605339683826,84,0.7375978030742244
0.3,0.1,0.01,0.01,0.3,2.5140604410953216e-07,3.5957351814755096,16.70208131417561,84,0.8245252712372518
0.3,0.1,0.01,0.03,0.01,1.0968053424292932e-05,3.8527715002430534,14.018852361645122,53,0.9183418712210885
0.3,0.1,0.01,0.03,0.03,7.895782380060907e-06,4.02078233311183,15.725760001059069,55,0.911090888602418
0.3,0.1,0.01,0.03,0.1,2.941149671906409e-06,3.9234775410451808,18.19146280508458,62,0.8864607528996598
0.3,0.1,0.01,0.03,0.3,1.5952755206725051e-06,3.556831835907104,14.495092969822126,72,0.9312865584554347
0.3,0.1,0.01,0.1,0.01,0.00033189208871682536,4.5679281001628445,15.715200390713253,23,0.8214920160010829
0.3,0.1,0.01,0.1,0.03,0.00017803700213534957,3.8199883282370437,12.96314384200945,19,0.8666966169070032
0.3,0.1,0.01,0.1,0.1,9.190737773397572e-05,4.503539761631178,16.419606101783238,31,0.8473085801588431
0.3,0.1,0.01,0.1,0.3,1.4485874600146825e-05,4.171351196977206,18.56298931159756,41,0.9006198435592396
0.3,0.1,0.01,0.3,0.01,0.022315620043857495,5.383297176673853,15.816829012920952,11,0.6652430113420861
0.3,0.1,0.01,0.3,0.03,0.018815340520009136,4.451426958199476,15.27328237490196,10,0.6955503707740677
0.3,0.1,0.01,0.3,0.1,0.012653782382865006,3.141453366280907,9.64834445851082,7,0.7077069821563595
0.3,0.1,0.01,0.3,0.3,0.004482147422977327,4.459099075615228,16.27872400436053,10,0.7099709097259808
0.3,0.3,0.01,0.01,0.01,0.24323729062564334,2.24647476826146,5.257948438832512,3,0.22158375587835688
0.3,0.3,0.01,0.01,0.03,0.06366874688087841,2.4655282392589024,6.930870851888457,4,0.3098078445711977
0.3,0.3,0.01,0.01,0.1,0.03344578841933152,3.2478721178120598,9.132974689662547,5,0.5503839579034068
0.3,0.3,0.01,0.01,0.3,0.005125069100718382,3.00364475150098,8.235936050624165,4,0.501925697166596
0.3,0.3,0.01,0.03,0.01,0.49105179136117677,3.1688373915203627,6.337674783040725,2,0.22875725375804803
0.3,0.3,0.01,0.03,0.03,0.24877293795896177,2.478206137614932,4.956412275229864,2,0.20614011071631408
0.3,0.3,0.01,0.03,0.1,0.04063209409454848,3.303862060057246,9.684418250337004,5,0.5490162794406424
0.3,0.3,0.01,0.03,0.3,0.013449053362993754,3.6386674651285142,11.513318014386286,6,0.5830991461349833
0.3,0.3,0.01,0.1,0.01,1.3838532877583174,2.6684182673782484,5.336836534756497,2,0.23897700345723466
0.3,0.3,0.01,0.1,0.03,1.1422366565746713,2.4261084386040705,4.852216877208141,2,0.18431996895084676
0.3,0.3,0.01,0.1,0.1,0.24518343834576714,2.920370283373155,5.84074056674631,2,0.22401280115755615
0.3,0.3,0.01,0.1,0.3,0.025476280582417757,4.227656754137779,12.90661805284816,6,0.5694608495061728
0.3,0.3,0.01,0.3,0.01,4.47868264145349,2.3522988044920976,4.704597608984195,2,0.18288568287450999
0.3,0.3,0.01,0.3,0.03,4.01014732551403,2.1070835854680956,4.214167170936191,2,0.22170279429828033
0.3,0.3,0.01,0.3,0.1,3.0886278434765515,2.1357595638114364,4.271519127622873,2,0.18003369906413436
0.3,0.3,0.01,0.3,0.3,0.24253132674435632,2.662990123704371,6.521175937522072,3,0.22327693545922028
0.01,0.01,0.03,0.01,0.01,0.2670352676813397,1.0659476726243706,2.370029599877158,3,0.16176798766806338
0.01,0.01,0.03,0.01,0.03,0.24670899721708897,0.7191950284413182,1.6442230112352567,3,0.1770974884861686
0.01,0.01,0.03,0.01,0.1,0.21610604779850603,1.2511835115122383,3.5117398836722096,4,0.1583021698631571
0.01,0.01,0.03,0.01,0.3,0.11926490859165621,0.771919768824644,1.813643933250547,3,0.21773507201649067
0.01,0.01,0.03,0.03,0.01,0.2790271584327965,1.3081055103184618,3.049378955069463,3,0.15611363608838735
0.01,0.01,0.03,0.03,0.03,0.2701424372060363,1.1444912279989183,2.741422890005183,3,0.15794674947400272
0.01,0.01,0.03,0.03,0.1,0.22601120159892166,1.2391582595957435,3.0235383497128625,3,0.21031200910892656
0.01,0.01,0.03,0.03,0.3,0.1350070801824777,1.033853153735914,2.5106671625742965,3,0.19599551536604712
0.01,0.01,0.03,0.1,0.01,0.3226111999806172,0.9245593842280824,1.8491187684561647,2,0.1804599586311171
0.01,0.01,0.03,0.1,0.03,0.30154188139204524,0.9098435198610769,2.046745860488992,3,0.1644949314038812
0.01,0.01,0.03,0.1,0.1,0.2740445058726214,1.075420670705367,2.150841341410734,2,0.1879801337687122
0.01,0.01,0.03,0.1,0.3,0.1701423741707378,1.4546096495393848,3.5505713407979824,3,0.19110114330403244
0.01,0.01,0.03,0.3,0.01,0.46452462005818224,1.0423792137239,2.0847584274478,2,0.15089275604161007
0.01,0.01,0.03,0.3,0.03,0.453943675877958,0.7237390523280656,1.4474781046561311,2,0.14256725587234198
0.01,0.01,0.03,0.3,0.1,0.3904679844477759,0.7230876447437583,1.4461752894875166,2,0.15162275759176375
0.01,0.01,0.03,0.3,0.3,0.2669636855012287,0.8681249362481273,1.9733613611309653,3,0.15936315843792667
0.01,0.03,0.03,0.01,0.01,2.1079251729262514,0.6635024134686861,1.5766697114778476,3,0.029312429569601374
0.01,0.03,0.03,0.01,0.03,1.9680718404557345,0.9221691109738848,1.8443382219477695,2,0.033465833508323245
0.01,0.03,0.03,0.01,0.1,1.840011620880593,0.5205661496918654,1.0411322993837309,2,0.03956580044060973
0.01,0.03,0.03,0.01,0.3,1.438921119574034,0.6878935821587946,1.6529524002148066,3,0.03989776026435169
0.01,0.03,0.03,0.03,0.01,2.0329396526349015,0.6486871727502164,1.2973743455004327,2,0.031154043606501758
0.01,0.03,0.03,0.03,0.03,2.0745765711545827,0.755605458878048,1.617278501075231,3,0.03306150137167866
0.01,0.03,0.03,0.03,0.1,1.8659660855438434,0.595898017555064,1.191796035110128,2,0.03135466018204122
0.01,0.03,0.03,0.03,0.3,1.2468863435186133,0.8395258593180761,1.6790517186361522,2,0.05037405859946356
0.01,0.03,0.03,0.1,0.01,2.1466680242538705,0.6257023783240533,1.5040615436510683,3,0.03125001614412218
0.01,0.03,0.03,0.1,0.03,2.0918849540956956,0.8421798381650198,1.6843596763300395,2,0.03717228798145411
0.01,0.03,0.03,0.1,0.1,1.8578117845479607,0.3632926315351762,0.7265852630703524,2,0.035545021520348524
0.01,0.03,0.03,0.1,0.3,1.3245522840865767,0.5543284652585045,1.108656930517009,2,0.03898367431657232
0.01,0.03,0.03,0.3,0.01,2.2611540871588467,0.6296281017256646,1.2592562034513293,2,0.026964965236020016
0.01,0.03,0.03,0.3,0.03,2.4376021654038427,0.7113801291931556,1.4227602583863113,2,0.033279989127988935
0.01,0.03,0.03,0.3,0.1,2.196795304288259,0.6245405540817077,1.2490811081634154,2,0.037305601737809585
0.01,0.03,0.03,0.3,0.3,1.5420184764400635,0.5739195069259637,1.1478390138519274,2,0.03928525245894507
0.01,0.1,0.03,0.01,0.01,8.380170623771493,0.8944544495208082,1.7889088990416164,2,0.005167810877191231
0.01,0.1,0.03,0.01,0.03,9.206462004365113,0.8481861784715086,1.6963723569430171,2,0.005810129055847657
0.01,0.1,0.03,0.01,0.1,7.4200281184043995,0.4216283959522307,0.8432567919044613,2,0.005766839290850534
0.01,0.1,0.03,0.01,0.3,5.688398796470286,0.7241465006510581,1.4482930013021162,2,0.007573679370710212
0.01,0.1,0.03,0.03,0.01,9.156240404440343,0.5601152544044572,1.1202305088089144,2,0.006469052786375412
0.01,0.1,0.03,0.03,0.03,8.703444344663032,0.4629937575451752,0.9259875150903503,2,0.00474459686407061
0.01,0.1,0.03,0.03,0.1,7.978171759974595,0.5562840749394765,1.112568149878953,2,0.005946599754969528
0.01,0.1,0.03,0.03,0.3,5.8948812072728245,0.4849955461977119,0.9699910923954238,2,0.008094206870252973
0.01,0.1,0.03,0.1,0.01,8.942208715193633,0.40160414962548796,0.8032082992509759,2,0.00540813259769235
0.01,0.1,0.03,0.1,0.03,8.423757454866799,0.7052066044014381,1.4104132088028762,2,0.005779988082908999
0.01,0.1,0.03,0.1,0.1,8.08079363342469,0.5079695924753894,1.0159391849507788,2,0.007388620780822336
0.01,0.1,0.03,0.1,0.3,6.093234103388034,0.3336057329432022,0.6672114658864045,2,0.008832913182001328
0.01,0.1,0.03,0.3,0.01,9.416000246566785,0.49092071824086597,0.9818414364817319,2,0.0056590561709918275
0.01,0.1,0.03,0.3,0.03,9.09980594560161,0.7529236159186767,1.5058472318373535,2,0.0051713209750178235
0.01,0.1,0.03,0.3,0.1,8.348300866290916,0.6968135652483034,1.3936271304966068,2,0.006649956279872138
0.01,0.1,0.03,0.3,0.3,6.474117841582596,0.17342847738854428,0.34685695477708856,2,0.007049233901991886
0.01,0.3,0.03,0.01,0.01,28.8180482942916,0.0,0.0,1,6.661338147750939e-16
0.01,0.3,0.03,0.01,0.03,26.223311655973028,0.0,0.0,1,3.3306690738754696e-16
0.01,0.3,0.03,0.01,0.1,23.903840908956333,0.0,0.0,1,1.3322676295501878e-15
0.01,0.3,0.03,0.01,0.3,20.615243057336063,0.5073011039758296,1.0146022079516592,2,0.0002730854033939911
0.01,0.3,0.03,0.03,0.01,28.094064937895375,0.0,0.0,1,-2.55351295663786e-15
0.01,0.3,0.03,0.03,0.03,26.176872486434373,0.0,0.0,1,-2.6645352591003757e-15
0.01,0.3,0.03,0.03,0.1,24.635037289354205,0.0,0.0,1,-6.661338147750939e-16
0.01,0.3,0.03,0.03,0.3,20.902721910688115,0.5719821840019184,1.1439643680038367,2,0.0007402275630921107
0.01,0.3,0.03,0.1,0.01,27.857773736915757,0.0,0.0,1,1.3322676295501878e-15
0.01,0.3,0.03,0.1,0.03,29.90457109038557,0.8170540888827513,1.6341081777655027,2,4.874671371582484e-05
0.01,0.3,0.03,0.1,0.1,26.880160448597255,0.0,0.0,1,-1.5543122344752192e-15
0.01,0.3,0.03,0.1,0.3,21.03336564127456,0.5569525320306884,1.1139050640613768,2,0.0003187636816827377
0.01,0.3,0.03,0.3,0.01,27.37104012861999,0.0,0.0,1,1.5543122344752192e-15
0.01,0.3,0.03,0.3,0.03,29.541169764325346,0.0,0.0,1,-1.6653345369377348e-15
0.01,0.3,0.03,0.3,0.1,25.791868324348965,0.0,0.0,1,2.1094237467877974e-15
0.01,0.3,0.03,0.3,0.3,20.823691756053655,0.0,0.0,1,6.661338147750939e-16
0.03,0.01,0.03,0.01,0.01,1.2288923807280973e-05,3.919713515608022,18.891479995888155,58,0.42597430912734413
0.03,0.01,0.03,0.01,0.03,2.4344696870278e-05,2.99600061442071,12.832591993246231,62,0.016712445743409063
0.03,0.01,0.03,0.01,0.1,6.942935167410697e-08,3.0736493217396585,13.736358807225802,81,0.811792132024778
0.03,0.01,0.03,0.01,0.3,1.7840617431964e-08,3.2034441017610793,16.1503309495492,87,0.882305497778303
0.03,0.01,0.03,0.03,0.01,1.6760648289889385e-06,4.002888295288309,15.944046742352954,41,0.8118951821578151
0.03,0.01,0.03,0.03,0.03,1.3688261240608818e-06,3.948115539231825,18.63654796459125,41,0.8647058472899625
0.03,0.01,0.03,0.03,0.1,4.312918388212774e-07,3.3014792178471035,11.794985052225279,56,0.9167529178555914
0.03,0.01,0.03,0.03,0.3,2.2053811871293023e-07,3.718640633197625,17.201267418250385,63,0.9000275803864299
0.03,0.01,0.03,0.1,0.01,0.00011031146696825753,3.9009328970436115,12.948188752556227,19,0.6825949955527907
0.03,0.01,0.03,0.1,0.03,0.00010497849023688128,4.145778662639322,14.31976747761251,14,0.735999495859405
0.03,0.01,0.03,0.1,0.1,8.217290108625867e-05,4.8127344426446985,15.531795139593573,25,0.611215776946922
0.03,0.01,0.03,0.1,0.3,1.5424183509819334e-06,3.739567510592074,14.809220609705537,38,0.9165375572432065
0.03,0.01,0.03,0.3,0.01,0.00974314187055078,2.802827901044648,8.655303366204976,6,0.5476989760244813
0.03,0.01,0.03,0.3,0.03,0.00837850991680026,4.603905042736932,14.002319716706836,6,0.5301695718899316
0.03,0.01,0.03,0.3,0.1,0.00691130774743932,3.542316369691683,12.141666517662827,7,0.4842742853343202
0.03,0.01,0.03,0.3,0.3,0.0025476988914125013,4.639049869707453,15.644831880832575,9,0.6357746368300821
0.03,0.03,0.03,0.01,0.01,0.21912141313512074,1.657518296233236,4.04540127799754,3,0.17747453716836098
0.03,0.03,0.03,0.01,0.03,0.18464148730823587,1.666953449115893,4.059624922432052,3,0.2041045321024531
0.03,0.03,0.03,0.01,0.1,0.12149202002946564,1.871207853463225,4.415285778134151,3,0.25890389358769517
0.03,0.03,0.03,0.01,0.3,0.007088170084861038,1.4561230302193322,4.436326032298529,5,0.41752502965657146
0.03,0.03,0.03,0.03,0.01,0.24007171881958422,1.667935383232805,3.33587076646561,2,0.209555622470501
0.03,0.03,0.03,0.03,0.03,0.20434491998558715,1.4896584380118487,3.6286204993785818,3,0.21935457977934483
0.03,0.03,0.03,0.03,0.1,0.14668928593125094,2.025758550375257,4.961725554097818,3,0.22738003562458414
0.03,0.03,0.03,0.03,0.3,0.012070450159726635,1.6942278781739064,5.136704877472777,5,0.40402245624850863
0.03,0.03,0.03,0.1,0.01,0.34414719670588945,1.5773007711183327,3.8241620879663563,3,0.1857256640446054
0.03,0.03,0.03,0.1,0.03,0.29244049908824177,1.188000742570478,2.890685591394087,3,0.23847751592917463
0.03,0.03,0.03,0.1,0.1,0.2224051078547084,1.901823111026344,4.658495799489821,3,0.21102888127077074
0.03,0.03,0.03,0.1,0.3,0.040501141523881116,1.7330338285592874,4.568003804128638,4,0.26749026643581986
0.03,0.03,0.03,0.3,0.01,0.6502997414897725,1.4334380159609585,2.866876031921917,2,0.18156526854219687
0.03,0.03,0.03,0.3,0.03,0.629478582697734,1.2244847339046048,2.8979844836980106,3,0.16974451777875324
0.03,0.03,0.03,0.3,0.1,0.5057979135273474,1.6876782498499416,3.3753564996998833,2,0.19705551609657976
0.03,0.03,0.03,0.3,0.3,0.21448715722389486,1.493473194823783,3.583007826663869,3,0.17471177045112576
0.03,0.1,0.03,0.01,0.01,6.341982217680046,0.44651737816100345,0.8930347563220069,2,0.028491902952959752
0.03,0.1,0.03,0.01,0.03,5.90860185178009,0.6833194023196543,1.3666388046393085,2,0.030560235934393526
0.03,0.1,0.03,0.01,0.1,5.354084373368264,0.7590945122178672,1.5181890244357343,2,0.03247797206035877
0.03,0.1,0.03,0.01,0.3,3.792427648706003,0.7707894331226505,1.7326727664534816,3,0.039197576914327265
0.03,0.1,0.03,0.03,0.01,6.332685657373886,0.4321070054993779,0.8642140109987558,2,0.02751828474291282
0.03,0.1,0.03,0.03,0.03,5.774015496560202,0.4221483904067834,0.8442967808135668,2,0.027248336170397597
0.03,0.1,0.03,0.03,0.1,5.5646202890647976,0.5637353805490777,1.1274707610981554,2,0.035877341748039
0.03,0.1,0.03,0.03,0.3,3.514785982142336,0.6572627689899149,1.3145255379798297,2,0.0433629661076505
0.03,0.1,0.03,0.1,0.01,6.492500633738292,0.3764404726694213,0.7528809453388425,2,0.02550421413681986
0.03,0.1,0.03,0.1,0.03,6.399113445942583,0.5645949227956053,1.1291898455912106,2,0.029462973448805357
0.03,0.1,0.03,0.1,0.1,5.760838243387605,0.9559071690836298,1.9118143381672597,2,0.035480577094925
0.03,0.1,0.03,0.1,0.3,4.049244167456873,0.7352794738795313,1.580995638644025,3,0.03718591675785936
0.03,0.1,0.03,0.3,0.01,7.508552206617904,0.5881429844286168,1.1762859688572336,2,0.03245961080962101
0.03,0.1,0.03,0.3,0.03,6.954606876747813,0.9076926774481149,1.8153853548962298,2,0.028734983854763224
0.03,0.1,0.03,0.3,0.1,6.5077767603140835,0.7679105620161821,1.5358211240323643,2,0.03158043585408388
0.03,0.1,0.03,0.3,0.3,4.520439192049628,0.6370356561356487,1.2740713122712974,2,0.03501956460401709
0.03,0.3,0.03,0.01,0.01,26.159816054430618,0.7230846269882014,1.4461692539764028,2,0.005479720909571023
0.03,0.3,0.03,0.01,0.03,24.890446426598892,0.3752759159003872,0.7505518318007744,2,0.005460253565052309
0.03,0.3,0.03,0.01,0.1,24.03067487932335,0.4468679053241833,0.8937358106483666,2,0.00579612094407872
0.03,0.3,0.03,0.01,0.3,19.31188229102462,0.9568454630269123,1.9136909260538244,2,0.010063119270386611
0.03,0.3,0.03,0.03,0.01,27.017944313309776,0.529921821722154,1.059843643444308,2,0.005506755638765293
0.03,0.3,0.03,0.03,0.03,26.03311174422523,0.48715527131099035,0.9743105426219807,2,0.005260836225836563
0.03,0.3,0.03,0.03,0.1,24.32149365666416,0.6032438255918072,1.2064876511836145,2,0.005618481309582257
0.03,0.3,0.03,0.03,0.3,18.094853683947758,0.7250525185422875,1.450105037084575,2,0.009810159491247472
0.03,0.3,0.03,0.1,0.01,26.678145818935743,0.7580082070038514,1.5160164140077028,2,0.00502517988230658
0.03,0.3,0.03,0.1,0.03,26.544540328409134,0.5432814898245578,1.0865629796491156,2,0.005742590121301988
0.03,0.3,0.03,0.1,0.1,22.772153425175937,0.38949103226741383,0.7789820645348277,2,0.004623974023974992
0.03,0.3,0.03,0.1,0.3,18.964954621346592,0.7890832553215781,1.5781665106431562,2,0.00902885837907294
0.03,0.3,0.03,0.3,0.01,25.30343635338779,0.5694264178533743,1.1388528357067487,2,0.005076723781933801
0.03,0.3,0.03,0.3,0.03,26.990942976215443,0.6201131615587814,1.2402263231175628,2,0.005142680568779728
0.03,0.3,0.03,0.3,0.1,23.143302935246496,0.4654072127944063,0.9308144255888126,2,0.005391242021160675
0.03,0.3,0.03,0.3,0.3,17.9883058571388,0.6375625593451012,1.2751251186902024,2,0.008594272687653559
0.1,0.01,0.03,0.01,0.01,1.706179370836186e-07,3.3652289830125826,15.73654331382103,82,0.8257810075750516
0.1,0.01,0.03,0.01,0.03,2.1988530779508713e-07,3.101725372477894,14.74622736520176,74,0.8452774584713246
0.1,0.01,0.03,0.01,0.1,9.082436615300745e-08,3.322635587544351,14.516000220504887,87,0.8454394916142441
0.1,0.01,0.03,0.01,0.3,5.758985722085183e-08,3.637276652983721,19.4204647389478,90,0.8277024256447991
0.1,0.01,0.03,0.03,0.01,1.4914361106500204e-06,3.5432269469301954,16.256630025488818,59,0.9070903723640946
0.1,0.01,0.03,0.03,0.03,1.293726863623974e-06,3.5019749876996222,15.882277605674412,56,0.9029789496412438
0.1,0.01,0.03,0.03,0.1,8.340952381826842e-07,3.528362447690407,14.222742617945126,66,0.9376317141280437
0.1,0.01,0.03,0.03,0.3,6.16571716042744e-07,3.467514743893261,15.073097721295351,63,0.9203599006582136
0.1,0.01,0.03,0.1,0.01,4.5224285615271627e-05,4.672626693484749,19.20687850058418,29,0.8667024698819246
0.1,0.01,0.03,0.1,0.03,4.37737961344581e-05,4.523676869825495,17.24162159132014,31,0.8150433366750731
0.1,0.01,0.03,0.1,0.1,3.0085554385560805e-05,4.706006112172565,18.26146514556062,28,0.8788420302299658
0.1,0.01,0.03,0.1,0.3,1.1722329482085724e-05,4.030662903396711,13.935752682230234,35,0.8928333925618233
0.1,0.01,0.03,0.3,0.01,0.003358420651670797,4.932332528273441,15.389221113752093,11,0.6854434016230219
0.1,0.01,0.03,0.3,0.03,0.003331614364880575,4.380017717109366,13.961816416341762,10,0.7562077755144583
0.1,0.01,0.03,0.3,0.1,0.0031737051272420305,5.3345330129809785,18.63420560983147,13,0.6665274865391126
0.1,0.01,0.03,0.3,0.3,0.0018991386255766613,5.28922049117793,17.06058989052513,13,0.760805859741905
0.1,0.03,0.03,0.01,0.01,1.0639368038117058e-06,3.718774708144463,18.084595766861923,69,0.8484641198808781
0.1,0.03,0.03,0.01,0.03,2.832031696128393e-07,3.4842202909060216,14.844616979911208,81,0.7923190933984414
0.1,0.03,0.03,0.01,0.1,3.022005151401536e-07,3.4114787343015185,14.450710120023555,82,0.7051310596585428
0.1,0.03,0.03,0.01,0.3,1.0117279856813966e-07,2.814243631616584,13.356097052717793,82,0.9086887118363363
0.1,0.03,0.03,0.03,0.01,4.79535515156756e-06,4.57377806236654,23.218565623257096,45,0.8340264315502408
0.1,0.03,0.03,0.03,0.03,3.1619225645703254e-06,3.420744305649462,13.786549486702103,51,0.8656212913911985
0.1,0.03,0.03,0.03,0.1,2.514444128792724e-06,4.0913544074105745,16.749359104208104,58,0.8200410068207814
0.1,0.03,0.03,0.03,0.3,6.960204581467501e-07,3.4693025297260114,15.778552302496898,62,0.8878027771836824
0.1,0.03,0.03,0.1,0.01,8.471617533368448e-05,4.4770495117931075,14.686014070956494,21,0.8017937376450954
