h_values,a_values,c_values,global_node_eccentricity,local_node_eccentricity,community_eccentricity,community_size
0.10037089211138206,0.29111678966416776,0.026228692509539707,1.5585988966532212,1.56015905570893,1.4871472786001312,26
0.2435773403101201,0.19438819868994614,0.1273669203934001,1.684484503415434,1.6861706740895235,1.8175707565014032,55
0.13344369208946918,0.08107986700822548,0.03105186099585866,3.7034797457542203,3.7071869326869074,3.3518526518077754,44
0.19861535659009527,0.07350957864110376,0.2325988362089214,1.4754575816826054,1.4769345161988043,1.1110756392561398,73
0.11861293951292343,0.2698635526410222,0.2917589195706062,4.984787993820033,4.989777771591625,4.965101268064237,24
0.137137539343159,0.2954309288028556,0.14172996265928894,3.325969733894446,3.329299032927373,3.1182163696083167,49
0.25790649470602683,0.27803902978088035,0.09214686543862456,2.619780171806709,2.62240257438109,2.3847765253841455,66
0.19103674402736154,0.13874405794867767,0.18013067017702575,2.3741892466783514,2.3765658124908424,2.3847765253841455,66
0.13963945379275147,0.11768475214692622,0.19365931771171052,1.4653190688119573,1.466785854666624,1.7521271329183723,71
0.17821702876748388,0.2200006247728879,0.25374507264825913,1.0989946479038537,1.1000947426465002,1.1110756392561398,73
0.17647267484241122,0.17132601670901934,0.1936892435093879,7.416602497291962,7.424026523815779,7.416602497291962,1
0.07838636366371796,0.04067811706164631,0.026004372489658832,1.7983676633724177,1.8001678312036213,1.7521271329183723,71
0.04230235299491414,0.10330978911114802,0.03182054256673886,3.845280052251724,3.8491291814331574,3.841425623097585,16
0.13071207953517866,0.28925931641959374,0.0705762002245954,2.790276754651491,2.7930698244759666,2.4374396243720446,79
0.12302939469854332,0.077981951942652,0.029930651652348907,5.108729349623103,5.113843192815919,4.965101268064237,24
0.09826088661141338,0.11893537969055303,0.2462116073018201,0.7353753617211766,0.7361114731943709,0.5802042533282533,56
0.20193060811638153,0.1055064511177128,0.10419834647149975,1.329903816096782,1.33123505114793,1.1110756392561398,73
0.2064691054486937,0.0780703749655697,0.025772368745870515,2.719896191807175,2.7226188106177927,2.3847765253841455,66
0.10273308331933642,0.21847504399764353,0.20626324039153707,4.66984729389272,4.674521815708428,4.660863904367986,12
0.2162653259917245,0.1247745860273684,0.10474891191875803,0.32161586822135896,0.32193780602738636,0.33199935836332345,71
0.27333700442034253,0.26321948341519585,0.18417220387976305,2.2709455899714133,2.2732188087801934,2.3847765253841455,66
0.2944897565606673,0.14738318062077554,0.16364044735160085,1.4242569838466541,1.4256826665131672,1.8175707565014032,55
0.2931668937090125,0.19867622964344134,0.15999695993622945,1.9502376468917502,1.9521898367284785,1.8175707565014032,55
0.17912528093925847,0.07693751116854781,0.04932227625254862,1.0666230533389371,1.0676907440830201,0.9023977667823314,54
0.14532026359221265,0.2516867754660511,0.2022606103502877,3.0913504276691355,3.0944448725416773,3.3518526518077754,44
0.2813845127556197,0.2028923219068313,0.26708856384534757,2.2008276216797404,2.2030306523320724,2.4374396243720446,79
0.16931817115151673,0.20166829788254734,0.08833156860331182,0.5033565286069337,0.5038603889959296,0.5802042533282533,56
0.27695270756785734,0.19232736077555554,0.2743162642715393,1.6416218122593236,1.6432650773366602,1.7521271329183723,71
0.22979058689355097,0.23969028229152295,0.19310541801223968,0.8966713201969062,0.8975688890859922,1.1110756392561398,73
0.23063257715078558,0.014086447175305754,0.25942033986222446,0.6223428515644629,0.6229658173818446,0.5802042533282533,56
0.02077819272504347,0.08388446609317837,0.08103449420571188,3.5960997179987184,3.5996994174161348,3.3518526518077754,44
0.2998949999223035,0.26660648374782964,0.09358321705768896,4.50811163227258,4.512624256529109,4.311535630109434,19
0.2536761750355358,0.17795060003643756,0.13522354455190166,1.5649796562992826,1.5665462025017844,1.7521271329183723,71
0.12225284318729653,0.1876165726991314,0.12683393385347422,2.0563992309363788,2.058457688625004,1.8175707565014032,55
0.03068333947714818,0.14337181349826442,0.24684549847261783,0.45879222747272114,0.45925147895167273,0.5802042533282533,56
0.09723663812792423,0.20715693973788324,0.23084252377712583,2.558761131411286,2.561322453865151,2.4374396243720446,79
0.18802908765289578,0.21662665418270516,0.22335567012672541,0.06386754440501843,0.06393147588089934,0.03154549025996205,31
0.26882568644843025,0.08044112913704352,0.0948256636559793,0.8983459602657898,0.8992452054712612,0.9023977667823314,54
0.1796815632684828,0.21310960744091645,0.23141397170443806,2.6352930119050484,2.637930942847896,2.4374396243720446,79
0.22544962446938505,0.06312007933806571,0.1114762048774112,4.266437596059533,4.270708304363897,4.253805443815609,16
0.1478955705111644,0.2809340113005955,0.1359231260935659,8.076530929000043,8.084615544544588,8.037817627861543,2
0.028913343057199475,0.045394093399940015,0.1160988718698077,4.565001461064876,4.569571032096973,4.660863904367986,12
0.04375707237487387,0.26212605184709,0.02215186309935763,2.4102251111429687,2.4126377488918602,2.4374396243720446,79
0.27047060175885873,0.16603312080577232,0.043223833427122535,4.999748216603864,5.004752969573437,4.965101268064237,24
0.249979810427661,0.23017746881771767,0.16221589952379417,1.2484001587512825,1.2496498085598424,1.1110756392561398,73
0.29844187622810125,0.21875699340987503,0.06342573314589851,0.2393824646571937,0.23962208674393765,0.33199935836332345,71
0.1593326015270276,0.07988800757984797,0.20905275028457412,5.064017776985611,5.06908686384946,5.190959903320137,4
0.17685950442943366,0.2633469712375856,0.019402887946532762,2.4847126157334083,2.487199815548957,2.3847765253841455,66
0.1751717507788805,0.2317776832093619,0.06908079736918364,4.322698989956814,4.327026015972788,4.253805443815609,16
0.24261643406983446,0.0991563020565092,0.17744830422084157,4.329861860956559,4.334196057013572,4.571236667520506,10
0.28421072991441476,0.19251035668165456,0.013867454757967596,2.5946613389722963,2.5972585975698665,2.3847765253841455,66
0.09812317628063982,0.030334404012808167,0.018350014592662528,0.5088023403885846,0.5093116520406253,0.33199935836332345,71
0.2931184020305128,0.15485134581206736,0.27698139963840424,2.459934166210873,2.4623965627736464,2.4374396243720446,79
0.2960496858205772,0.19022686299423636,0.05307719771696668,2.3946126667272583,2.3970096764036617,2.4374396243720446,79
0.23813532279352984,0.053046558780659975,0.05329631900054334,3.2155650743845605,3.2187838582428037,3.3518526518077754,44
0.2345260912420174,0.15630474849655882,0.08572193686961842,2.20740162758795,2.209611238826777,2.3847765253841455,66
