h_values,a_values,c_values,global_node_eccentricity,local_node_eccentricity,community_eccentricity,community_size
0.18782068888649806,0.027456323502755897,0.17815138840199035,1.283788188478531,1.2850732617402714,0.18390696133090684,227
0.11127138879439177,0.14490391189325108,0.05299570301584247,0.21366882902640771,0.21388271173814585,0.18390696133090684,227
0.22084375628432612,0.06953801235942958,0.2086661181815368,0.7374090531422078,0.7381472003425503,0.07609533496566989,227
0.12588202906546034,0.23103287440663123,0.2468577825182589,0.15488836666820813,0.15504341007828637,0.10087284202866376,317
0.20429439056094903,0.16696940380093267,0.1478421100898719,0.08801657932497614,0.08810468400898513,0.10087284202866376,317
0.1828650786379683,0.15393822456870493,0.11738959336073887,0.0032707491572921688,0.0032740231804726794,0.18390696133090684,227
0.18810845644760577,0.10893247336451112,0.1260379772819811,0.24153459777823225,0.24177637415238465,0.10087284202866376,317
0.10065207854358973,0.19460662921718908,0.18486408929642023,0.03788894007061555,0.03792686693755312,0.032766164795535554,229
0.11458215922873527,0.22814096757630042,0.13623978335660308,0.9271544963952005,0.9280825789741747,0.18390696133090684,227
0.16084372636264915,0.10060424544656629,0.28481950312377435,0.3922437140923827,0.3926363504428254,0.07609533496566989,227
0.14097079451858463,0.04635983578840262,0.11973115136528727,0.04114008798366457,0.04118126925291747,0.18390696133090684,227
0.20737386545883357,0.15894246767558273,0.10560046411520072,0.33000914502900036,0.3303394845135139,0.032766164795535554,229
0.12563762892666053,0.20481712507666397,0.20307340684658773,0.044969239493938634,0.045014253747686306,0.032766164795535554,229
0.17378770526995865,0.2284573946045931,0.08854958968805916,0.383484616038241,0.38386848452276373,0.10087284202866376,317
0.22146831456211796,0.12059775115147647,0.19311057758712794,0.21607352159762433,0.21628981140903333,0.10087284202866376,317
0.15968061329077896,0.16496265302127455,0.18986988154041712,0.5303052323915488,0.5308360684600087,0.10087284202866376,317
0.21468175718280053,0.11336941000848466,0.2515659597787796,0.5517911264906942,0.5523434699606548,0.18390696133090684,227
0.24024598556973592,0.14642992597302612,0.2245246428677608,0.624687624180694,0.6253129371178118,0.07609533496566989,227
0.15942782117334814,0.1360729831240556,0.0991158921781465,0.11364990971146266,0.1137636733848475,0.07609533496566989,227
0.1460508131778826,0.1913149157013303,0.17493487773468863,0.8764040358889795,0.8772813172061856,0.18390696133090684,227
0.14213683097143248,0.2001043233792304,0.21321914595296643,0.9482696049189064,0.9492188237426491,0.07609533496566989,227
0.17827635168495698,0.14899154884350932,0.18580165286566355,1.5966286803385783,1.598226907245824,0.07609533496566989,227
0.16100929777690381,0.10100477563352248,0.1889696488004959,0.1426882281580054,0.14283105921722258,0.10087284202866376,317
0.1558557686803,0.1636023417112168,0.2867630670658006,0.5918148101677594,0.5924072173851445,0.10087284202866376,317
0.08920911832033433,0.06155788429650344,0.18458319488697186,0.5046740749502732,0.5051792542044776,0.07609533496566989,227
0.19270910306833666,0.17795877942779453,0.2387188076899073,0.37406142461428915,0.37443586047476385,0.10087284202866376,317
0.1904474425271191,0.16848355441388366,0.2181639044837813,0.23651373085213914,0.23675048133347257,0.18390696133090684,227
0.11519186326008843,0.2020201081167611,0.1794771297956326,0.5883845740167778,0.5889735475643421,0.032766164795535554,229
0.20727927202016272,0.1396145941874968,0.12225275546245551,0.042332509379918226,0.04237488426418237,0.10087284202866376,317
0.09368110992956513,0.19151211170400817,0.13584965477918015,0.2639528009995573,0.2642170180175749,0.18390696133090684,227
0.15017119832227574,0.19894179930352165,0.1507777884619489,0.2747105176755666,0.2749855031787453,0.07609533496566989,227
0.14710922640946958,0.13184730619697263,0.19256930728055552,0.41245101875782697,0.41286388264046736,0.10087284202866376,317
0.11307847198012522,0.1660390297290518,0.1474639890365361,0.20891375277104607,0.20912287564669274,0.032766164795535554,229
0.11736532793689747,0.12214288936409676,0.13287290449988198,0.5310968115292074,0.5316284399691766,0.18390696133090684,227
0.18718410689804052,0.20492983609896814,0.16652748811302187,0.4825162516820428,0.48299925093297574,0.07609533496566989,227
0.12544636227357642,0.15085647573699523,0.13903124500053704,0.14636329571371542,0.14650980551923465,0.07609533496566989,227
0.1599985558088228,0.13611018169938885,0.12914138061918767,0.1126138205709295,0.11272654711804753,0.07609533496566989,227
0.15786647722579508,0.14615872705105967,0.12158094485321887,0.17622688299197609,0.1764032862782543,0.10087284202866376,317
0.08841952250455161,0.16745780820377965,0.07580062991723506,0.09083496673497049,0.09092589262759809,0.10087284202866376,317
0.1408481226311572,0.24387721244447957,0.23171914046221692,0.2336813932459435,0.23391530855449805,0.18390696133090684,227
0.20840974481941812,0.07312351719938164,0.06818816919418373,1.018529432741171,1.0195489817228938,0.10087284202866376,317
0.15001248105178597,0.20183799244117478,0.14937666163436022,0.7431753370818216,0.7439192563381597,0.07609533496566989,227
0.19600062449753325,0.11752096897662653,0.1886278638927465,0.05651835374466749,0.056574928673340824,0.10087284202866376,317
0.142614663028326,0.16089355346349282,0.10779393066614174,0.6516583974367584,0.6523107081449032,0.07609533496566989,227
0.12269839386824549,0.13647259012147162,0.12453091724734437,0.032344769812499785,0.03237714695945923,0.10087284202866376,317
0.1349716632716986,0.1260267088739385,0.20543236864381048,0.9859764040040512,0.9869633673714225,0.10087284202866376,317
0.12796504424780664,0.23072190697676115,0.14968332843000218,0.19429888362255276,0.19449337699955227,0.18390696133090684,227
0.11119557707524277,0.12233380810725701,0.1345864742922807,0.38724960818657583,0.3876372454320078,0.032766164795535554,229
0.12155211310517891,0.14632208693491064,0.20452900552150147,0.05797804928148062,0.058036085366847456,0.18390696133090684,227
0.19972343167374865,0.20078588780307605,0.1685254759693226,0.03256375742618886,0.03259635377996878,0.18390696133090684,227
0.16081796979231436,0.16032066761817965,0.2273970162638249,0.77740320354982,0.7781813849347547,0.18390696133090684,227
0.13798772074015464,0.033263904581775305,0.24628077489031486,1.115648999684646,1.116765765450096,0.10087284202866376,317
0.08284392900237056,0.1360908099838793,0.0868115435719886,0.15148216045623053,0.15163379425048096,0.18390696133090684,227
0.21864597212619916,0.24424133570128392,0.0393214630686784,0.6718995864901031,0.6725721586487518,0.032766164795535554,229
0.150613709905138,0.0703814118556924,0.13316670506187556,0.6481819369005721,0.6488307676682403,0.10087284202866376,317
0.08411218986660587,0.21842474385025817,0.14871834693655753,0.05679830001184623,0.05685515516701324,0.07609533496566989,227
0.2279243511225802,0.15827547282145918,0.10564354808032858,0.18638541106028567,0.18657198304332898,0.07609533496566989,227
0.16733731541909166,0.17039245235854839,0.18758102795152426,0.08325501348728398,0.08333835183912305,0.18390696133090684,227
0.18229738775012166,0.09833840728222047,0.15027773817583903,0.6216958976139428,0.6223182158297725,0.032766164795535554,229
0.21761977450816308,0.12867349831564567,0.16000630419968812,0.00519366284789094,0.005198861709600516,0.10087284202866376,317
0.07630431146892319,0.14781451354357758,0.09449713904679258,0.7737417471325948,0.7745162633959908,0.18390696133090684,227
0.16871281802450552,0.17590796539299405,0.15517711292172998,0.12341502964730144,0.12353856821551693,0.07609533496566989,227
0.09164597512742668,0.1151293019051105,0.09957554346261302,0.1935003795367244,0.1936940736103347,0.18390696133090684,227
0.15796355160505657,0.12630678535232123,0.18570432720901325,0.2771998127459283,0.2774772900359642,0.032766164795535554,229
0.15138732691770826,0.07294134349767993,0.23867058198327762,0.5652776561200991,0.5658434996197187,0.032766164795535554,229
0.19250356250807285,0.14804897966340716,0.194317132587694,0.12131744552445212,0.12143888440886097,0.032766164795535554,229
0.1193502521162643,0.15481107134466768,0.19371103731727354,0.2211950645621692,0.22141648104321238,0.07609533496566989,227
0.03616461255936451,0.17136760852583377,0.14615962849543543,0.7965240749763863,0.797321396372759,0.10087284202866376,317
0.1857012853794962,0.1649918895583809,0.09009765064447153,0.3354426281482117,0.33577840655476643,0.07609533496566989,227
0.11807538012495108,0.09504746235716552,0.27220164442359424,0.6295909187707542,0.6302211399106649,0.07609533496566989,227
0.21331710533858145,0.1612984072817629,0.2269980637326314,1.3521225607710279,1.3534760368078356,0.10087284202866376,317
0.24365607437364534,0.07579426700728883,0.11058052333764767,0.5077401396547807,0.5082483880428236,0.032766164795535554,229
0.14425177851986037,0.13979997890108092,0.1484853588180475,0.7821158779937974,0.782898776770568,0.032766164795535554,229
0.06851902020389196,0.21206243077447956,0.17586543852885467,0.5554523330288103,0.5560083413701804,0.10087284202866376,317
0.28029057681417524,0.10054015050932441,0.11999067657929405,0.5917771770948624,0.5923695466415039,0.10087284202866376,317
0.1691039027144775,0.16713524214915826,0.2525129272143344,0.3763840600636714,0.3767608208845559,0.10087284202866376,317
0.1614249946380664,0.20241212281584736,0.15169322050016026,0.04117163169011667,0.041212844534651266,0.07609533496566989,227
0.12221286593097858,0.13167304941321856,0.03168872159187307,0.6351019604014476,0.635737698099547,0.07609533496566989,227
0.1393124968419077,0.19616860269127726,0.14826965285107024,0.12528962712315872,0.12541504216532404,0.07609533496566989,227
0.09550688805627638,0.1839113573552389,0.18817971884898518,0.15545409019671858,0.1556096998966151,0.10087284202866376,317
0.1562294741211294,0.16546086263612592,0.16557768283704383,0.33138210790397993,0.3317138217257056,0.18390696133090684,227
0.20272621333416832,0.20123423774682397,0.1768678359769109,0.18709822742755922,0.18728551294049967,0.18390696133090684,227
0.22107762606938197,0.1872889667535654,0.12281766418010193,0.047653784697197,0.047701486183380326,0.18390696133090684,227
0.18650906484190313,0.18063202835796688,0.16547509455544562,0.7664932780951829,0.7672605386338167,0.18390696133090684,227
0.14755362450161477,0.15343520129764665,0.17331264975246036,0.42001530963621236,0.4204357453815939,0.10087284202866376,317
0.21817716199793247,0.18305111771357102,0.22620197756033056,0.14754302609566075,0.14769071681247317,0.07609533496566989,227
0.0973391308267074,0.13418038872842913,0.21453973724480585,0.23263292419565568,0.23286578998564128,0.18390696133090684,227
0.1588266023634477,0.18417683512648406,0.1313873580630905,0.16124019212785445,0.16140159372157598,0.07609533496566989,227
0.1999677735159895,0.16275153958776095,0.22740428029873422,0.23272033103682485,0.232953284321146,0.032766164795535554,229
0.06919620755401905,0.2095993608395349,0.21700390083793994,0.16205898887340744,0.16222121008349089,0.10087284202866376,317
0.1894388435407975,0.013913687124258944,0.12127010773814684,0.08957303600092689,0.08966269869962648,0.032766164795535554,229
0.2036469864048202,0.09117532434039288,0.18265531937632956,0.19157989364895434,0.1917716653142686,0.18390696133090684,227
0.22939871455879318,0.13857741262459378,0.0925107761807844,0.002575118087284084,0.0025776957830671576,0.10087284202866376,317
0.1993609944874816,0.12978658083594674,0.13037663753311635,0.6384548651410031,0.6390939591001031,0.10087284202866376,317
0.11907297921931044,0.12984099006548505,0.07582355402447997,0.7047445797843962,0.7054500298142103,0.032766164795535554,229
0.10229397842616918,0.1279055690090788,0.14967751507980345,0.275267746742471,0.2755432900325035,0.032766164795535554,229
0.10453305986594391,0.1256277260310174,0.18412153213436344,0.20585291077872087,0.20605896974846932,0.10087284202866376,317
0.10923890094035571,0.1114960278599594,0.13180731067690954,0.3812579345843348,0.38163957415849326,0.032766164795535554,229
0.1716236336342498,0.1567759173544316,0.19892790278602365,0.20008215412777575,0.20028243656434006,0.10087284202866376,317
0.15167835067728175,0.19260003247240381,0.11646203458122241,0.014987932784434332,0.015002935720154487,0.032766164795535554,229
0.16493641406217385,0.2396938738076027,0.22050416532520942,0.39605231171052535,0.3964487604709963,0.10087284202866376,317
0.09012385128572155,0.2503859878700504,0.15257562344254189,0.13462504610774995,0.13475980591366357,0.07609533496566989,227
0.14045452516725798,0.14851311255577615,0.09073415081513647,0.5879464045612193,0.5885349395007199,0.18390696133090684,227
0.19255371604701446,0.10610484170403073,0.08373554782429199,0.6703034361825867,0.6709744105931799,0.10087284202866376,317
0.18722887601034469,0.25530106075501163,0.15427881958173717,0.09308964027381056,0.09318282309690742,0.032766164795535554,229
0.1706119895473519,0.10669439915145007,0.21830205663296942,0.03151267382176963,0.031544218039809405,0.07609533496566989,227
0.14629379335397233,0.11782517963273582,0.1260244642540912,0.8456911109571887,0.8465376486057945,0.10087284202866376,317
0.1589014556474477,0.1752771098421348,0.19745477508201725,0.08386348515772718,0.0839474325903175,0.18390696133090684,227
0.13639549809747456,0.18679364208601018,0.22531449746089277,0.3080189736268162,0.30832730092774396,0.07609533496566989,227
0.06659992635334461,0.12797258592303998,0.1264504266636518,0.1260670538249699,0.12619324707204194,0.10087284202866376,317
0.031369043343016226,0.18020195514122964,0.17458195089899226,0.0838956391968701,0.08397961881568575,0.07609533496566989,227
0.12371708698926602,0.13172860953214005,0.14274766031290737,0.27765761187465055,0.2779355474220726,0.18390696133090684,227
0.13029588086695348,0.07494056379057655,0.18934931677852787,0.7497451091585475,0.7504956047633109,0.032766164795535554,229
0.19520470439645934,0.1814317907188614,0.15247685692048546,0.5884846936914636,0.5890737674589225,0.07609533496566989,227
0.135872643789309,0.12692093169212101,0.16090461348334675,0.002805937547033177,0.002808746293326475,0.032766164795535554,229
0.11470639843193295,0.13023372616300766,0.2107708433815739,0.15745992581941493,0.15761754336277764,0.032766164795535554,229
0.1084640383916203,0.18895891718298943,0.19968653295024388,0.3175747259655971,0.3178926185841813,0.07609533496566989,227
0.15316623268508467,0.17433510529027052,0.10414217077806584,0.4450141821830695,0.4454596418248943,0.07609533496566989,227
0.18035718579867321,0.14942964695812042,0.1527393262258808,0.08640791910523626,0.086494413518755,0.032766164795535554,229
0.13064909031318636,0.18097816129231525,0.053430264459833204,0.14762974164542886,0.14777751916459342,0.07609533496566989,227
0.20835697214563348,0.24699323468384599,0.06138803363072717,0.6633623869764437,0.6640264133898335,0.10087284202866376,317
0.16382549134714267,0.1852222145382684,0.212530692237817,0.2337184901319901,0.23395244257456466,0.10087284202866376,317
0.1024311024203978,0.17650083571687034,0.11661176116301199,0.29845059215921954,0.29874934150072024,0.18390696133090684,227
0.15374773951495255,0.1307733009720913,0.20665063997242883,0.13340082207294657,0.13353435642937592,0.032766164795535554,229
0.21516661309677887,0.19539584904756752,0.1913744188461119,0.06418013260308797,0.06424437698006805,0.10087284202866376,317
0.17713199263899865,0.11396513423623206,0.19779120031526767,0.6448907064072319,0.6455362426498817,0.07609533496566989,227
0.18822974716942278,0.18925655870573102,0.2012538715608755,0.4859611154894102,0.4864475630524626,0.18390696133090684,227
0.18410194938117191,0.12069858758660898,0.16595214551292464,0.8808031068467154,0.8816847916383537,0.07609533496566989,227
0.10284664332997435,0.20011039191749525,0.08149548758407449,0.3324322170761224,0.3327649820581806,0.07609533496566989,227
0.20676407960089502,0.134754894771351,0.10930476787222246,0.4466566577292047,0.4471037614906953,0.10087284202866376,317
0.10444537425202183,0.16440740882993574,0.10965219968762054,0.49828547232461073,0.49878425658119185,0.10087284202866376,317
0.0647263422336796,0.13325512484025215,0.11250590936394057,0.09494980499603572,0.09504484984588157,0.032766164795535554,229
0.07277618090809869,0.13499094759908087,0.0954528665298992,0.6749579189726826,0.6756335525252078,0.18390696133090684,227
0.17519166028735195,0.09913592078139524,0.1453841693203739,0.7067792500471897,0.7074867367839736,0.032766164795535554,229
0.20969896134093163,0.2323085135563083,0.10818387563331942,1.0039400448820084,1.00494498987188,0.10087284202866376,317
0.17238705842435562,0.16712856247563604,0.23207276496510146,0.17599431514540903,0.17617048563104004,0.10087284202866376,317
0.1018717939402379,0.18179057290098935,0.10920355888981417,0.3999146901140316,0.4003150051191507,0.032766164795535554,229
0.1196068642528258,0.17796381924695787,0.2138540148921529,0.26778651128784364,0.26805456585369736,0.18390696133090684,227
0.15309705336066323,0.21797910421510805,0.242198203081906,0.8474613208474303,0.8483096304779082,0.07609533496566989,227
0.20916475984899113,0.10830762806050614,0.17032431152351332,0.41173170096378764,0.41214384480859617,0.10087284202866376,317
0.17075303616449256,0.09550173588797425,0.16132670928402074,0.2190807168484169,0.21930001686528217,0.032766164795535554,229
0.2623908765900242,0.203547380460941,0.17124991696390968,0.07530939869509953,0.07538478347857808,0.10087284202866376,317
0.17099171144561376,0.1329308251679633,0.16991225084144376,0.14038316483798385,0.14052368852651034,0.07609533496566989,227
0.1286896860263805,0.17646006065820846,0.0899147523237306,0.4791950243147286,0.47967469901374227,0.10087284202866376,317
0.11873547461312212,0.19359260470260628,0.15020770979395712,0.23515412919440842,0.2353895187131215,0.032766164795535554,229
0.12048632243194082,0.15341495425447615,0.19784520932345928,0.3040732112353163,0.3043775888241404,0.032766164795535554,229
0.11609759929902859,0.12762216037831386,0.22066882830263398,0.11849437452996875,0.11861298751748622,0.07609533496566989,227
0.16675005995727635,0.025070399032777635,0.22731694948076395,0.019654210042456405,0.01967388392638278,0.10087284202866376,317
0.1566698425919966,0.2220366850494162,0.13983778808447578,0.33725238289654913,0.3375899728694185,0.07609533496566989,227
0.08058268323077764,0.21759410158460674,0.17710401408192408,0.1898092860516422,0.18999928533697916,0.10087284202866376,317
0.1708807471762634,0.03989310107250159,0.09251895208893972,0.19380607145645168,0.19400007152797963,0.032766164795535554,229
0.14674208548710335,0.02163501954801872,0.17239665136855997,0.5443370195462492,0.5448819014476969,0.032766164795535554,229
0.1897556162785878,0.16400828595914638,0.11723935001338975,0.7433952566211351,0.7441393960171523,0.032766164795535554,229
0.1018243189900472,0.05842125163486664,0.09560410943745845,0.6035634945638998,0.6041676622261258,0.10087284202866376,317
0.05188277267584393,0.13090528268530258,0.12367063357746849,0.702926258349396,0.7036298882376336,0.032766164795535554,229
0.19335524739988347,0.14929481574712655,0.10372751578310671,0.33608589628106883,0.33642231859966854,0.10087284202866376,317
0.1380864011117436,0.15989383795116724,0.1565391932151527,0.16614293144731418,0.16630924068800218,0.07609533496566989,227
0.2483533963632,0.15233056964361869,0.11504699253368954,0.1404577083785296,0.1405983066852148,0.18390696133090684,227
0.17259647754344856,0.14789994939308515,0.11349303438745705,0.22985414693518752,0.23008423116635385,0.18390696133090684,227
0.12217024004977128,0.09317189874583792,0.2880905305556371,0.6767493546183545,0.6774267813997542,0.07609533496566989,227
0.15921158868023427,0.15363676720972322,0.1920326310472552,0.024259712755266033,0.024283996752018006,0.18390696133090684,227
0.14243624117515416,0.16919958680237746,0.12799098516667662,0.21275508071660276,0.21296804876536812,0.032766164795535554,229
0.11575421346321071,0.10253563189865747,0.10725080899476824,0.32757975230664504,0.32790765996661164,0.10087284202866376,317
0.10617145803379952,0.1888010965939771,0.15209720372156849,0.4882077067859423,0.4886964031891313,0.032766164795535554,229
0.13138862729887854,0.12483768725865478,0.2346276008515909,0.17146874855552993,0.17164038894447436,0.18390696133090684,227
0.13513433890223017,0.12482188673606484,0.06633037546934918,0.26914854664879995,0.2694179646134134,0.032766164795535554,229
0.1325019703032749,0.14947329236765,0.17123248766118526,0.26009856778017487,0.26035892670688177,0.032766164795535554,229
0.1494468375578026,0.10064764037047477,0.17644621721206263,0.6881407693633158,0.688829598962278,0.07609533496566989,227
0.1917612019944941,0.14771124767055593,0.17763125175411373,0.05918474276785282,0.05924398675460743,0.07609533496566989,227
0.13660899140975954,0.1134079958498476,0.038415697668634605,0.30746669873947563,0.3077744732126883,0.10087284202866376,317
0.16443829498832918,0.17064489771447738,0.17932192059519336,0.8525729041613413,0.8534263304918331,0.032766164795535554,229
0.15625303597839638,0.19018440962531322,0.030757231657822917,0.03633949492515917,0.036375870795955084,0.032766164795535554,229
0.15358706061568772,0.24463247372200553,0.1797263118880304,0.41307199434842523,0.41348547982825345,0.032766164795535554,229
0.1589082553542862,0.1834651427551611,0.17713336106085645,0.6935297725989426,0.694223996595538,0.032766164795535554,229
0.11420568937491177,0.17689582147211147,0.15185383650725304,0.15591966579951044,0.15607574154105147,0.10087284202866376,317
0.1843062986746624,0.2672043931173356,0.10740614731956791,0.12116042201350778,0.12128170371722498,0.032766164795535554,229
0.13339103844423272,0.141696737390307,0.1904238772789244,0.0469931347939711,0.04704017496894006,0.07609533496566989,227
0.16529300597894236,0.1508154206166871,0.14838644337158885,1.0747358735459125,1.0758116852311437,0.032766164795535554,229
0.2253733180860965,0.13056196893172156,0.15664146818355487,0.13813083920310837,0.13826910831141975,0.10087284202866376,317
0.21805199339185333,0.0619739403436087,0.11695943818483491,0.8219982577590424,0.8228210788378802,0.07609533496566989,227
0.1813942331808095,0.19327972759117085,0.09534684545193109,0.1434628751496385,0.14360648163126977,0.18390696133090684,227
0.14555240314588164,0.12794499927704941,0.10877765941965684,1.1191199427405405,1.1202401829234638,0.18390696133090684,227
0.1886891594225386,0.14913480151888217,0.15657292606280115,0.365118418386463,0.3654839022887517,0.07609533496566989,227
0.10401592460012415,0.19478112935385056,0.11003665788842393,0.4187467723428397,0.41916593828112075,0.032766164795535554,229
0.10345406016639816,0.2161980178281029,0.16228196163446945,0.30390549892479957,0.304209708633433,0.18390696133090684,227
0.12712977723089833,0.13877362362587525,0.14462114249899294,0.24492802070805827,0.2451731939019602,0.032766164795535554,229
0.15947095052962895,0.20145837057448546,0.07640565015420393,0.2514571717136286,0.2517088805942228,0.18390696133090684,227
0.20614862306921006,0.20465629159727228,0.07936033276820981,0.19363687991806403,0.19383071062869267,0.032766164795535554,229
0.20799051088701262,0.1522369819311162,0.1994588786246424,0.17459655243225225,0.17477132375600823,0.032766164795535554,229
0.1377221481393683,0.20188567536998253,0.1713629283733962,0.6191036042674526,0.6197233275950476,0.07609533496566989,227
0.1472039660510851,0.16199317091181772,0.16475451765458396,0.293064781314408,0.29335813945386185,0.032766164795535554,229
0.10016883951504817,0.13106640190301883,0.1713438707719984,0.3219533339125435,0.3222756095220656,0.18390696133090684,227
0.15627896101123354,0.1566516588674524,0.14221323215194534,0.8193002225762088,0.8201203429191279,0.032766164795535554,229
0.22758715224341897,0.07213312255927666,0.1775741940346288,0.09818560123613662,0.09828388512125788,0.10087284202866376,317
0.1862559122163697,0.21306577845016025,0.13933110503723464,0.3891767679023662,0.3895663342366028,0.18390696133090684,227
0.20664476191567696,0.1759987412973972,0.1854534903183496,0.3425895455325172,0.34293247801052773,0.07609533496566989,227
0.1837961665584605,0.16017201780447415,0.09088459323101226,0.7231935284399621,0.7239174458858479,0.10087284202866376,317
0.09758179767540219,0.07511630044095217,0.16309250806644054,0.24169680490075315,0.24193874364439757,0.18390696133090684,227
0.17881735697092307,0.10927878740295213,0.14375343298041798,0.05452109275004578,0.054575668418464215,0.032766164795535554,229
0.21017604847218968,0.13585613903772367,0.15252567328182404,0.34157128365009376,0.34191319684694066,0.07609533496566989,227
0.08979397505311695,0.19632627932516922,0.17785528402674752,1.6204852374161298,1.6221073447608907,0.10087284202866376,317
0.14542214063976916,0.16030943612307136,0.2002381765046149,0.21782720085995394,0.21804524610605996,0.10087284202866376,317
0.171114052208267,0.1699486295675086,0.26961335201371484,0.4073458426775616,0.40775359627383534,0.07609533496566989,227
0.1316847554140332,0.11102921483379216,0.20719233823426936,0.21539309751969657,0.21560870622592246,0.18390696133090684,227
0.22320874790958778,0.17172130117574924,0.16497578035242555,0.13442610613458914,0.13456066680139048,0.18390696133090684,227
