h_values,a_values,c_values,global_node_eccentricity,local_node_eccentricity,community_eccentricity,community_size
0.3,0.3,0.01,6.165559654492989,6.171731385878868,2.3892461884028933,507
0.01,0.03,0.03,2.6487216881791404,2.6513730612403807,2.3892461884028933,507
0.3,0.01,0.01,0.34844296574168976,0.348791757499189,2.457094964544154,493
0.3,0.03,0.3,3.282143387110569,3.2854288159264953,2.3892461884028933,507
0.1,0.01,0.01,3.360225876015368,3.3635894654808487,2.3892461884028933,507
0.1,0.03,0.1,0.03614439848117648,0.036180579060236695,2.457094964544154,493
0.01,0.03,0.1,5.4998553208202114,5.505360681501713,2.3892461884028933,507
0.3,0.3,0.1,0.9809976369649337,0.9819796165815151,2.3892461884028933,507
0.3,0.3,0.03,4.387749230320698,4.39214137169239,2.457094964544154,493
0.01,0.3,0.01,7.6833734396668065,7.691064504170978,2.3892461884028933,507
0.1,0.3,0.1,3.1751920185523557,3.178370388941297,2.457094964544154,493
0.1,0.01,0.03,2.0177076986081057,2.01972742603414,2.457094964544154,493
0.3,0.3,0.03,2.631397069261564,2.6340311003619257,2.457094964544154,493
0.3,0.03,0.1,0.7639755344362489,0.7647402747109598,2.3892461884028933,507
0.3,0.01,0.01,0.2262391643934061,0.22646563002342954,2.3892461884028933,507
0.01,0.3,0.03,0.5768067883479503,0.5773841725204708,2.3892461884028933,507
0.3,0.03,0.3,4.076794841688378,4.0808757174057835,2.3892461884028933,507
0.03,0.03,0.1,2.004255942726722,2.006262204931654,2.3892461884028933,507
0.1,0.03,0.1,0.23815571762048215,0.23839411173221436,2.3892461884028933,507
0.01,0.01,0.3,4.973474711521551,4.978453164686238,2.3892461884028933,507
0.3,0.3,0.3,0.6553818644905368,0.6560379023929297,2.457094964544154,493
0.1,0.03,0.3,1.514588779649813,1.5161048845343474,2.3892461884028933,507
0.1,0.03,0.03,1.2692192522729546,1.2704897420149697,2.457094964544154,493
0.03,0.1,0.1,0.6465275679896199,0.6471747427323523,2.3892461884028933,507
0.01,0.3,0.3,2.668903351185071,2.671574926111182,2.457094964544154,493
0.03,0.1,0.1,1.268981425686985,1.2702516773643493,2.3892461884028933,507
0.01,0.1,0.1,0.8640082993758086,0.8648731725483568,2.457094964544154,493
0.1,0.3,0.03,6.675019902962808,6.681701604567376,2.3892461884028933,507
0.03,0.01,0.01,1.0049841884781476,1.0059901786568044,2.3892461884028933,507
0.03,0.03,0.01,5.486879812965834,5.492372185150986,2.457094964544154,493
0.3,0.1,0.03,0.09703029024373871,0.09712741766140008,2.3892461884028933,507
0.1,0.03,0.3,1.7108058676079665,1.7125183859939603,2.3892461884028933,507
0.01,0.01,0.3,3.3877006618422234,3.3910917535958194,2.457094964544154,493
0.03,0.03,0.03,4.7398900561345805,4.744634690825406,2.457094964544154,493
0.03,0.1,0.3,3.934883418822147,3.93882224106321,2.3892461884028933,507
0.01,0.3,0.01,0.9924311202966668,0.9934245448415082,2.457094964544154,493
0.3,0.03,0.01,1.5109497278184254,1.5124621900084338,2.457094964544154,493
0.03,0.03,0.01,2.2089483303373507,2.211159489827178,2.457094964544154,493
0.1,0.01,0.1,1.5388724915502843,1.540412904454739,2.3892461884028933,507
0.03,0.1,0.03,2.57929309770972,2.5818749726824026,2.3892461884028933,507
0.3,0.01,0.01,6.286877071139132,6.293170241380513,2.457094964544154,493
0.03,0.3,0.03,0.7092367938282701,0.709946740568839,2.3892461884028933,507
0.3,0.1,0.3,2.9797597628296897,2.982742505335025,2.457094964544154,493
0.01,0.03,0.03,1.004839230022665,1.0058450750977628,2.457094964544154,493
0.03,0.01,0.3,2.017342876937955,2.019362239177132,2.3892461884028933,507
0.03,0.01,0.1,0.8048572340986468,0.8056628969956424,2.457094964544154,493
0.3,0.3,0.3,0.08745324764973483,0.08754078843817298,2.457094964544154,493
0.3,0.3,0.03,0.04183467349443892,0.041876550044483374,2.457094964544154,493
0.1,0.01,0.01,4.081294108220172,4.08537948770788,2.3892461884028933,507
0.3,0.3,0.1,2.462134928037392,2.4645995275649573,2.457094964544154,493
0.1,0.1,0.1,1.067641432290012,1.0687101424324443,2.3892461884028933,507
0.1,0.3,0.3,0.41668022729718224,0.41709732462180404,2.3892461884028933,507
0.3,0.3,0.03,3.5523717514549364,3.5559276791340704,2.3892461884028933,507
0.3,0.01,0.01,0.6000954630377616,0.6006961591969586,2.3892461884028933,507
0.1,0.3,0.03,2.9963421177945087,2.9993414592537624,2.3892461884028933,507
0.01,0.03,0.03,2.211423263342181,2.2136369002424234,2.3892461884028933,507
0.03,0.1,0.03,2.5271840699789423,2.529713783762705,2.457094964544154,493
0.1,0.1,0.3,4.208147286626757,4.21235964627303,2.3892461884028933,507
0.1,0.03,0.03,0.25446617630786383,0.2547208972050689,2.3892461884028933,507
0.3,0.1,0.1,0.10355736429372278,0.10366102531904185,2.3892461884028933,507
0.3,0.1,0.1,2.6355010402848786,2.638139179464343,2.457094964544154,493
0.01,0.3,0.1,3.301569346503623,3.304874220724347,2.3892461884028933,507
0.1,0.01,0.1,0.18649669139583883,0.1866833747706094,2.3892461884028933,507
0.01,0.03,0.1,1.9282053514109214,1.930135486897819,2.3892461884028933,507
0.01,0.1,0.01,3.225326542558819,3.228555097656476,2.457094964544154,493
0.03,0.01,0.3,5.348989451479687,5.354343795274962,2.457094964544154,493
0.01,0.01,0.3,4.311411157038466,4.315726883922389,2.457094964544154,493
0.03,0.1,0.01,2.177298407482978,2.1794778853683465,2.457094964544154,493
0.03,0.3,0.03,1.3242560654522,1.3255816470992994,2.457094964544154,493
0.3,0.1,0.1,2.782164927266243,2.7849498771433865,2.457094964544154,493
0.03,0.1,0.3,3.691445503067058,3.6951406437107686,2.3892461884028933,507
0.1,0.01,0.3,5.080505126698074,5.0855907174154895,2.3892461884028933,507
0.03,0.1,0.01,1.6211477026281607,1.622770473101262,2.457094964544154,493
0.1,0.01,0.3,0.23121852811742685,0.2314499780955223,2.3892461884028933,507
0.01,0.1,0.03,3.1435668460877295,3.146713559647377,2.3892461884028933,507
0.1,0.1,0.01,4.306222635142611,4.310533168310922,2.3892461884028933,507
0.03,0.03,0.01,0.6966557687538663,0.6973531218757419,2.457094964544154,493
0.01,0.01,0.3,0.43344756030167686,0.4338814417434203,2.3892461884028933,507
0.01,0.1,0.01,2.2007974024225994,2.203000402825425,2.3892461884028933,507
0.01,0.1,0.1,3.57193956126076,3.5755150763370973,2.3892461884028933,507
0.01,0.03,0.1,0.18881868060385495,0.1890076882921471,2.3892461884028933,507
0.01,0.1,0.3,0.9400633203012528,0.9410043246258788,2.3892461884028933,507
0.1,0.3,0.3,1.3835266671200075,1.3849115786987063,2.457094964544154,493
0.1,0.1,0.3,3.4618332483913723,3.465298546938311,2.457094964544154,493
0.3,0.01,0.1,2.872474725537524,2.8753500756131367,2.3892461884028933,507
0.01,0.1,0.1,2.843332927159308,2.846179106265574,2.457094964544154,493
0.3,0.01,0.1,3.2113198578760365,3.2145343922683045,2.3892461884028933,507
0.01,0.03,0.1,1.614697729462835,1.6163140435063414,2.3892461884028933,507
0.3,0.01,0.1,0.05490334518002751,0.05495830348351104,2.3892461884028933,507
0.3,0.1,0.3,3.4975211348681565,3.5010221570251816,2.3892461884028933,507
0.01,0.03,0.03,1.0525071366964716,1.0535606973938654,2.3892461884028933,507
0.3,0.01,0.3,4.391143207654354,4.395538746400755,2.457094964544154,493
0.01,0.03,0.01,1.9369482067153845,1.9388870938091938,2.457094964544154,493
0.1,0.1,0.01,1.475316665622202,1.4767934590812832,2.3892461884028933,507
0.03,0.3,0.1,2.5105371240273464,2.513050174201548,2.457094964544154,493
0.01,0.3,0.01,0.1713197524729549,0.1714912437166716,2.457094964544154,493
0.1,0.3,0.1,1.2871426828082895,1.2884311139222118,2.457094964544154,493
0.3,0.3,0.01,0.7781014146327626,0.7788802949276903,2.3892461884028933,507
0.03,0.01,0.1,4.702106804212868,4.706813617830699,2.457094964544154,493
0.03,0.1,0.03,2.4205055690956248,2.422928497593218,2.457094964544154,493
0.03,0.1,0.3,1.526875583658998,1.5284039876466446,2.457094964544154,493
0.01,0.03,0.1,0.3885992737617945,0.38898826202381825,2.457094964544154,493
0.1,0.01,0.1,0.9963464786347443,0.9973438224572017,2.3892461884028933,507
0.03,0.3,0.01,7.368567033953171,7.375942976930101,2.457094964544154,493
0.01,0.3,0.3,3.2034023799964095,3.206608988985395,2.457094964544154,493
0.1,0.01,0.3,0.19386899313018516,0.19406305618637154,2.457094964544154,493
0.3,0.03,0.3,4.71358762063719,4.718305926563754,2.457094964544154,493
0.1,0.1,0.1,6.185483308392104,6.19167498337548,2.3892461884028933,507
0.3,0.1,0.03,3.6814210332882356,3.6851061394276634,2.457094964544154,493
0.3,0.01,0.3,4.013936925063897,4.017954879943841,2.3892461884028933,507
0.3,0.01,0.3,2.2258914952752757,2.228119614890166,2.3892461884028933,507
0.03,0.03,0.01,2.0885473403992565,2.090637978377634,2.457094964544154,493
0.03,0.03,0.3,2.1756828041172733,2.1778606647820555,2.3892461884028933,507
0.3,0.3,0.03,1.9557324276313035,1.9576901177490524,2.3892461884028933,507
0.03,0.01,0.01,2.9300533410290193,2.9329863273563754,2.457094964544154,493
0.03,0.1,0.03,6.679451446730987,6.686137584315302,2.457094964544154,493
0.01,0.1,0.03,4.762762123292683,4.767529652945629,2.457094964544154,493
0.3,0.03,0.3,0.07671999150193473,0.07679678829022495,2.3892461884028933,507
0.3,0.1,0.1,1.6524140346916154,1.6540681027944097,2.3892461884028933,507
0.1,0.01,0.03,3.5043883052239164,3.507896201425342,2.3892461884028933,507
0.3,0.1,0.3,0.26684461620765954,0.2671117279355952,2.3892461884028933,507
0.01,0.1,0.01,0.19136208277273783,0.19155363640914697,2.3892461884028933,507
0.1,0.1,0.03,1.2087623074822569,1.209972279762019,2.3892461884028933,507
0.03,0.03,0.3,1.8454709513575371,1.8473182696271642,2.3892461884028933,507
0.03,0.1,0.01,0.4384425873374923,0.43888146880629864,2.3892461884028933,507
0.01,0.3,0.1,3.721083138067611,3.7248079460136245,2.3892461884028933,507
0.01,0.03,0.03,1.7308134139280498,1.7325459598879376,2.3892461884028933,507
0.03,0.03,0.1,1.6857951215490552,1.6874826041532085,2.457094964544154,493
0.01,0.01,0.1,2.7634659311954386,2.766232163358797,2.3892461884028933,507
0.3,0.03,0.3,5.051008510423646,5.056064574998644,2.457094964544154,493
0.1,0.03,0.3,0.39121734612983994,0.39160895508492477,2.457094964544154,493
0.3,0.3,0.01,2.4012232562642137,2.403626883147361,2.457094964544154,493
0.03,0.03,0.3,1.7303715595944613,1.7321036632577191,2.457094964544154,493
0.01,0.3,0.3,2.0633081206790345,2.0653734941732074,2.457094964544154,493
0.03,0.03,0.1,3.1319737549444864,3.1351088638082945,2.3892461884028933,507
0.3,0.01,0.03,2.0315128747179765,2.033546421139116,2.457094964544154,493
0.3,0.3,0.1,2.282580592245774,2.2848654577034773,2.3892461884028933,507
0.3,0.03,0.3,2.9133900072343337,2.9163063135478815,2.3892461884028933,507
0.01,0.03,0.1,0.5273601048373822,0.5278879928302124,2.457094964544154,493
0.3,0.03,0.01,0.31192724153319695,0.3122394810142112,2.3892461884028933,507
0.01,0.01,0.1,1.4538268892244508,1.4552821713958466,2.3892461884028933,507
0.01,0.03,0.03,2.0014420674636084,2.003445512976585,2.457094964544154,493
0.3,0.3,0.01,0.7976473097600394,0.7984457555155549,2.457094964544154,493
0.1,0.1,0.1,3.3074045833174956,3.310715298616112,2.3892461884028933,507
0.01,0.03,0.03,0.7133053792967577,0.7140193986954533,2.3892461884028933,507
0.1,0.03,0.01,4.888443871322117,4.893337208530648,2.457094964544154,493
0.3,0.1,0.03,5.2318576634536695,5.237094758211882,2.3892461884028933,507
0.3,0.3,0.1,3.2515376008513655,3.2547923932446103,2.457094964544154,493
0.03,0.01,0.01,1.9943347072671218,1.9963310383054274,2.457094964544154,493
0.1,0.3,0.03,5.275433692781458,5.280714407188646,2.457094964544154,493
0.01,0.1,0.01,0.9977192124410269,0.9987179303713984,2.3892461884028933,507
0.1,0.3,0.03,3.354950412661303,3.3583087213826857,2.3892461884028933,507
0.03,0.01,0.3,0.8059933948048171,0.806800194999817,2.3892461884028933,507
0.01,0.03,0.01,0.13155636593102046,0.13168805398500547,2.3892461884028933,507
0.3,0.1,0.1,6.441409138594603,6.447856995590193,2.3892461884028933,507
0.1,0.1,0.03,1.5971693122144077,1.5987680802947024,2.457094964544154,493
0.3,0.1,0.1,4.93099412516165,4.935930055216867,2.3892461884028933,507
0.03,0.3,0.1,1.8635298971012344,1.8653952923936281,2.457094964544154,493
0.3,0.01,0.03,3.863679652656335,3.867547199856191,2.457094964544154,493
0.03,0.1,0.03,3.124457057503349,3.1275846421454943,2.457094964544154,493
0.01,0.1,0.3,3.7291199152641,3.732852768032132,2.3892461884028933,507
0.03,0.01,0.1,0.852761845771746,0.853615461232979,2.3892461884028933,507
0.03,0.1,0.01,0.24221223651507015,0.2424546912062764,2.3892461884028933,507
0.3,0.03,0.1,1.3456373739421685,1.346984358300469,2.457094964544154,493
0.03,0.3,0.03,3.181078575803095,3.1842628386417364,2.3892461884028933,507
0.01,0.01,0.3,6.469200303539096,6.4756759795186145,2.3892461884028933,507
0.01,0.1,0.01,2.2023717536895893,2.204576330019609,2.457094964544154,493
0.1,0.1,0.3,2.0018873272815667,2.003891218500067,2.457094964544154,493
0.03,0.1,0.1,0.15291240512890214,0.15306547059950165,2.457094964544154,493
0.03,0.03,0.1,3.5748263186370126,3.578404723360373,2.3892461884028933,507
0.03,0.03,0.01,2.168168700272044,2.1703390393113553,2.3892461884028933,507
0.1,0.03,0.1,0.5291740199034739,0.529703723627101,2.3892461884028933,507
0.3,0.01,0.1,1.1471722165298237,1.1483205370668905,2.3892461884028933,507
0.3,0.3,0.03,1.3462202192222692,1.3475677870092784,2.3892461884028933,507
0.3,0.01,0.01,0.36325591588971085,0.3636195354251359,2.3892461884028933,507
0.3,0.01,0.03,2.9183924524934723,2.921313766259732,2.3892461884028933,507
0.01,0.3,0.3,2.872644793157306,2.8755203134707763,2.3892461884028933,507
0.03,0.3,0.1,1.638625746516709,1.640266012529238,2.3892461884028933,507
0.03,0.1,0.1,1.4298984508495787,1.431329780630209,2.457094964544154,493
0.01,0.01,0.01,2.8099727070279545,2.812785492520475,2.3892461884028933,507
0.1,0.1,0.01,3.1771491448841154,3.180329474358474,2.3892461884028933,507
0.03,0.3,0.01,2.9631005959206527,2.966066662583236,2.3892461884028933,507
0.03,0.3,0.3,4.266846526212327,4.271117643856184,2.457094964544154,493
0.3,0.3,0.1,6.477934645670252,6.484419064734987,2.457094964544154,493
0.3,0.3,0.01,1.9853890816931528,1.987376458151304,2.457094964544154,493
0.1,0.1,0.03,1.703052753572937,1.704757511084021,2.3892461884028933,507
0.3,0.3,0.03,0.08864616816998885,0.08873490307306191,2.3892461884028933,507
0.03,0.3,0.03,1.0131634577754585,1.0141776354108694,2.457094964544154,493
0.03,0.03,0.03,1.0711403296576891,1.072212542199889,2.3892461884028933,507
0.01,0.03,0.3,4.440579575630049,4.44502460023028,2.457094964544154,493
0.3,0.01,0.01,3.549122278701386,3.552674953655041,2.3892461884028933,507
0.01,0.01,0.1,2.584498543340171,2.5870856289691404,2.457094964544154,493
0.03,0.3,0.1,5.290176319515011,5.295471791306317,2.457094964544154,493
0.3,0.03,0.01,2.3676701590028792,2.3700401992020814,2.3892461884028933,507
0.1,0.01,0.01,0.3247999312154145,0.32512505627168614,2.457094964544154,493
0.03,0.01,0.3,4.724351895743912,4.729080976720633,2.3892461884028933,507
0.01,0.3,0.3,1.0635416310391563,1.0646062372764327,2.3892461884028933,507
0.01,0.3,0.1,0.936851698735328,0.9377894882235516,2.457094964544154,493
0.01,0.1,0.1,2.2589419466222598,2.2612031497720317,2.3892461884028933,507
0.1,0.03,0.01,2.9545410344729426,2.9574985330059484,2.457094964544154,493
0.01,0.01,0.1,5.322764680877415,5.328092773651067,2.457094964544154,493
0.1,0.3,0.01,3.6393466651184796,3.642989654773253,2.457094964544154,493
0.01,0.3,0.3,3.235355288167421,3.23859388204947,2.457094964544154,493
0.03,0.1,0.03,1.8006651956939674,1.8024676633573247,2.3892461884028933,507
0.03,0.1,0.3,4.689256363360927,4.693950313674602,2.457094964544154,493
0.03,0.03,0.01,3.0006513079518973,3.003654962914812,2.457094964544154,493
0.3,0.01,0.01,2.4533615963374027,2.455817413751154,2.457094964544154,493
0.01,0.03,0.1,0.11115959677664794,0.11127086764429223,2.3892461884028933,507
0.3,0.1,0.03,0.9675077690353279,0.9684762452806085,2.3892461884028933,507
0.1,0.3,0.01,3.217313610885555,3.2205341450305855,2.3892461884028933,507
0.03,0.01,0.1,1.7386806339988183,1.7404210550538721,2.3892461884028933,507
0.1,0.03,0.03,6.950283665552726,6.957240906459185,2.457094964544154,493
0.03,0.3,0.01,0.7286756025186596,0.7294050075261858,2.457094964544154,493
