h_values,a_values,c_values,node_eccentricity,community_opinion_eccentricity,community_size
0.03,0.03,0.3,0.19506453623577594,2.9155623066777414,50
0.1,0.1,0.03,2.367727469596505,2.915562306677742,50
0.1,0.1,0.3,1.1823709931341428,2.9155623066777414,50
0.1,0.1,0.3,6.376636870759873,2.9155623066777414,50
0.03,0.03,0.01,2.3681948259684655,2.9155623066777414,50
0.3,0.01,0.01,2.1936786949001945,2.9155623066777414,50
0.1,0.3,0.3,3.0311705656451284,2.915562306677742,50
0.01,0.3,0.03,0.12726544503429707,2.9155623066777414,50
0.3,0.3,0.3,6.358930955695576,2.9155623066777414,50
0.3,0.1,0.1,2.398478073215943,2.915562306677742,50
0.03,0.03,0.3,2.4835388699551517,2.9155623066777414,50
0.01,0.03,0.03,1.0260510381597312,2.915562306677742,50
0.1,0.3,0.01,1.501877155428164,2.915562306677742,50
0.01,0.01,0.1,2.7576728355028948,2.915562306677742,50
0.01,0.1,0.1,6.018289147044938,2.915562306677742,50
0.3,0.1,0.3,3.5981388102579137,2.9155623066777414,50
0.3,0.3,0.3,1.0695571559759023,2.915562306677742,50
0.03,0.01,0.01,3.5458282282698748,2.915562306677742,50
0.3,0.01,0.03,0.9323368605125042,2.9155623066777414,50
0.03,0.1,0.01,0.07502749255505499,2.915562306677742,50
0.3,0.03,0.3,1.3327378657372964,2.915562306677742,50
0.1,0.03,0.3,2.559089205978983,2.915562306677742,50
0.03,0.3,0.1,3.1371662056488736,2.915562306677742,50
0.01,0.01,0.01,3.7455769306372555,2.9155623066777414,50
0.3,0.03,0.03,0.755721666202231,2.915562306677742,50
0.01,0.1,0.1,0.40897772793905907,2.9155623066777414,50
0.03,0.3,0.01,2.697941329394509,2.915562306677742,50
0.3,0.01,0.3,2.2057085057037016,2.915562306677742,50
0.1,0.03,0.03,0.7290413023984939,2.9155623066777414,50
0.03,0.1,0.01,4.445960775283846,2.9155623066777414,50
0.3,0.03,0.1,2.8838323403485813,2.915562306677742,50
0.1,0.3,0.03,4.586127100954555,2.915562306677742,50
0.01,0.3,0.01,6.852213148790969,2.9155623066777414,50
0.01,0.03,0.03,2.911995240209976,2.9155623066777414,50
0.03,0.03,0.01,3.6110450617465246,2.9155623066777414,50
0.1,0.1,0.1,2.0940412075463537,2.9155623066777414,50
0.01,0.01,0.3,4.138436002316695,2.915562306677742,50
0.03,0.03,0.01,7.105855376081394,2.915562306677742,50
0.01,0.1,0.03,5.85998307741438,2.915562306677742,50
0.01,0.3,0.03,0.09461593641946944,2.9155623066777414,50
0.03,0.1,0.1,5.082464815003209,2.915562306677742,50
0.01,0.01,0.03,5.754523226345265,2.915562306677742,50
0.1,0.3,0.3,4.52231228898959,2.915562306677742,50
0.1,0.03,0.03,5.880458559584657,2.9155623066777414,50
0.1,0.01,0.01,2.9816933287966614,2.9155623066777414,50
0.3,0.1,0.1,0.8885148736674501,2.9155623066777414,50
0.3,0.03,0.03,2.491628485289566,2.915562306677742,50
0.3,0.1,0.1,4.077999803216671,2.9155623066777414,50
0.1,0.03,0.3,2.9966174875723706,2.915562306677742,50
0.1,0.3,0.3,2.484604108555581,2.9155623066777414,50
0.01,0.03,0.01,6.45675560006464,2.9155623066777414,50
0.03,0.03,0.1,2.7923704428980534,2.9155623066777414,50
0.3,0.1,0.01,8.905389832312665,2.9155623066777414,50
0.01,0.1,0.03,1.1793553758011333,2.915562306677742,50
0.3,0.01,0.03,2.2242696114404668,2.915562306677742,50
0.1,0.03,0.01,3.5921379054033005,2.915562306677742,50
0.03,0.01,0.01,2.464525556078556,2.915562306677742,50
0.03,0.01,0.3,5.868680993550474,2.915562306677742,50
0.1,0.03,0.1,1.9246575877063539,2.915562306677742,50
0.1,0.03,0.03,8.058685756084053,2.9155623066777414,50
0.01,0.3,0.01,0.46497393972239387,2.9155623066777414,50
0.1,0.1,0.01,3.5229164849756005,2.9155623066777414,50
0.03,0.03,0.03,7.956169970474506,2.915562306677742,50
0.1,0.03,0.01,1.5448920009882485,2.915562306677742,50
0.1,0.03,0.3,1.6500719259384695,2.9155623066777414,50
0.01,0.03,0.1,1.068141659194691,2.915562306677742,50
0.03,0.3,0.03,3.5365975641777476,2.9155623066777414,50
0.3,0.3,0.01,5.095587354352089,2.915562306677742,50
0.01,0.03,0.3,0.542864544274546,2.9155623066777414,50
0.01,0.3,0.3,0.6177383000351175,2.9155623066777414,50
0.01,0.03,0.03,1.0823486610315634,2.915562306677742,50
0.3,0.03,0.3,4.1399007496257285,2.915562306677742,50
0.01,0.3,0.1,2.389910094270517,2.9155623066777414,50
0.03,0.03,0.1,1.6177843873847406,2.9155623066777414,50
0.01,0.01,0.3,2.8461204138409415,2.915562306677742,50
0.03,0.01,0.03,3.670148060045764,2.9155623066777414,50
0.3,0.1,0.01,3.28168071842357,2.9155623066777414,50
0.01,0.03,0.1,1.2989991503354092,2.915562306677742,50
0.01,0.03,0.3,9.829608288561154,2.9155623066777414,50
0.01,0.01,0.1,4.371253076231897,2.9155623066777414,50
0.1,0.1,0.03,0.5122715523743081,2.9155623066777414,50
0.1,0.01,0.1,1.2166571032646425,2.915562306677742,50
0.03,0.1,0.01,4.551001637635383,2.9155623066777414,50
0.3,0.1,0.1,2.0728219093877818,2.915562306677742,50
0.01,0.03,0.1,0.14098394579517806,2.915562306677742,50
0.03,0.03,0.1,0.9788612918636665,2.915562306677742,50
0.01,0.1,0.1,3.2748146269535616,2.9155623066777414,50
0.03,0.01,0.3,2.0900665170569344,2.9155623066777414,50
0.03,0.1,0.01,1.135930359015125,2.915562306677742,50
0.3,0.03,0.01,1.6478153231949635,2.9155623066777414,50
0.3,0.3,0.3,2.2455928437202353,2.9155623066777414,50
0.03,0.03,0.1,7.630078767626005,2.915562306677742,50
0.1,0.1,0.1,5.729567716780965,2.915562306677742,50
0.3,0.03,0.3,4.409287774048205,2.9155623066777414,50
0.03,0.1,0.3,0.08439542806569472,2.9155623066777414,50
0.03,0.01,0.3,2.161288352974511,2.915562306677742,50
0.3,0.03,0.03,1.5357719033745374,2.915562306677742,50
0.3,0.1,0.1,2.0248206442719705,2.9155623066777414,50
0.1,0.1,0.1,0.867382975298103,2.9155623066777414,50
0.01,0.1,0.1,0.46104906909970844,2.915562306677742,50
0.3,0.01,0.1,0.18962993387406185,0.7615908031199343,31
0.3,0.1,0.3,0.10435392884437888,0.20705587858342184,27
0.03,0.03,0.01,0.21018403343755565,0.42901919464203697,42
0.1,0.01,0.1,0.5875554510117559,0.42901919464203697,42
0.01,0.1,0.3,0.13461964221029465,0.20705587858342184,27
0.3,0.03,0.03,0.686035374347882,0.42901919464203697,42
0.1,0.03,0.3,0.16374291293952065,0.20705587858342184,27
0.3,0.01,0.1,0.3744973187397601,0.20705587858342184,27
0.01,0.1,0.1,0.49405851610246315,0.42901919464203697,42
0.03,0.3,0.3,0.8738101438954821,0.20705587858342184,27
0.1,0.03,0.3,0.5252888715078399,0.7615908031199343,31
0.3,0.03,0.3,0.4210551534561198,0.42901919464203697,42
0.1,0.1,0.01,0.9468446239419752,0.42901919464203697,42
0.01,0.3,0.3,1.3061917165648267,0.42901919464203697,42
0.01,0.3,0.03,0.2928424941498356,0.42901919464203697,42
0.01,0.3,0.01,0.5871083447940262,0.42901919464203697,42
0.3,0.1,0.1,1.4813680253192458,0.7615908031199343,31
0.1,0.03,0.01,0.21542379953811308,0.42901919464203697,42
0.01,0.3,0.3,1.3460901955858013,0.7615908031199343,31
0.3,0.3,0.03,0.5124607283312275,0.20705587858342184,27
0.01,0.01,0.03,0.2637042543969692,0.7615908031199343,31
0.3,0.1,0.01,1.4329037428296827,0.7615908031199343,31
0.3,0.01,0.3,0.5418648045362335,0.42901919464203697,42
0.01,0.1,0.3,0.5649933843634118,0.7615908031199343,31
0.01,0.03,0.01,0.9214528046301109,0.7615908031199343,31
0.1,0.1,0.3,2.1859388015201273,0.42901919464203697,42
0.03,0.03,0.01,0.4263176058547602,0.42901919464203697,42
0.01,0.3,0.3,0.46819114611570634,0.20705587858342184,27
0.3,0.3,0.03,0.10488289588858601,0.20705587858342184,27
0.3,0.01,0.1,0.1424776254870066,0.7615908031199343,31
0.3,0.1,0.1,0.23017855183538471,0.42901919464203697,42
0.3,0.1,0.1,0.23831700815759205,0.20705587858342184,27
0.1,0.1,0.1,0.13694890306509855,0.20705587858342184,27
0.1,0.3,0.01,0.9321755255005764,0.7615908031199343,31
0.3,0.1,0.3,1.4089729081899103,0.42901919464203697,42
0.1,0.03,0.01,1.4583206958638666,0.42901919464203697,42
0.01,0.01,0.01,0.7770131917552696,0.7615908031199343,31
0.03,0.1,0.3,0.3949515378945649,0.42901919464203697,42
0.01,0.01,0.1,1.0118853403413866,0.42901919464203697,42
0.03,0.01,0.3,0.1277953233971172,0.20705587858342184,27
0.01,0.1,0.03,1.1466539336890016,0.7615908031199343,31
0.3,0.01,0.03,0.3461383262138989,0.7615908031199343,31
0.1,0.01,0.03,1.431633062523238,0.7615908031199343,31
0.03,0.01,0.1,1.561033034346841,0.20705587858342184,27
0.01,0.3,0.01,0.45887536017357866,0.20705587858342184,27
0.1,0.01,0.3,0.1719766608663782,0.42901919464203697,42
0.3,0.01,0.1,0.8612477321995861,0.7615908031199343,31
0.3,0.3,0.3,0.6120632873995183,0.7615908031199343,31
0.3,0.1,0.01,1.2666463200277482,0.7615908031199343,31
0.03,0.1,0.1,0.49409900341559915,0.42901919464203697,42
0.01,0.03,0.1,1.24818753144151,0.42901919464203697,42
0.3,0.3,0.03,0.5309842898663967,0.20705587858342184,27
0.03,0.03,0.3,0.010006418019565255,0.7615908031199343,31
0.3,0.01,0.3,0.8972985576846471,0.7615908031199343,31
0.1,0.3,0.1,1.5522203209394592,0.7615908031199343,31
0.03,0.3,0.03,0.5550292071527267,0.42901919464203697,42
0.1,0.03,0.3,0.7818597917341115,0.7615908031199343,31
0.1,0.01,0.01,0.6618035665827329,0.42901919464203697,42
0.03,0.03,0.1,0.8471996861224758,0.7615908031199343,31
0.01,0.01,0.01,0.19004384327467816,0.20705587858342184,27
0.01,0.1,0.01,0.02697152974988626,0.42901919464203697,42
0.03,0.03,0.1,0.5168688458889268,0.7615908031199343,31
