h_values,a_values,c_values,node_eccentricity,community_opinion_eccentricity,community_size
0.03,0.1,0.3,0.01237050720863074,0.012246802136544457,1
0.3,0.1,0.03,2.6991102277273207,2.7701949382363376,3
0.03,0.1,0.03,2.019954541542289,1.999754996126866,1
0.01,0.3,0.01,0.14587916190578915,0.14442037028673127,1
0.01,0.01,0.01,0.5360551860648964,0.5306946342042475,1
0.3,0.1,0.3,1.1453391447029795,1.0294341097030617,2
0.01,0.01,0.01,0.07520682895402095,0.0562515339116757,3
0.3,0.03,0.03,1.0130585478115979,1.0029279623334817,1
0.1,0.03,0.1,3.660328833526225,3.623725545190963,1
0.3,0.01,0.01,0.7170557389458846,0.7098851815564257,1
0.03,0.01,0.1,5.945344988757907,5.885891538870329,1
0.1,0.01,0.03,0.10066919286914272,0.0562515339116757,3
0.3,0.3,0.1,2.53483222964361,2.509483907347174,1
0.1,0.1,0.3,2.7436280492276124,2.716191768735336,1
0.3,0.01,0.03,1.8719894713831755,1.8532695766693439,1
0.1,0.1,0.3,1.8429429015119987,1.7848978805406515,2
0.01,0.03,0.01,6.196861647913251,6.134893031434118,1
0.03,0.3,0.1,3.233436669378522,3.201102302684737,1
0.1,0.3,0.03,4.98732420610752,4.937450964046445,1
0.3,0.1,0.03,3.9432645870216465,3.90383194115143,1
0.1,0.03,0.3,1.6010490899777285,1.5850385990779514,1
0.01,0.01,0.03,0.46106678176676175,0.45190498937910006,2
0.03,0.01,0.1,0.7817252828131587,0.7739080299850271,1
0.3,0.3,0.1,2.38661372632818,2.3627475890648983,1
0.03,0.3,0.1,2.9468383794489386,2.9173699956544494,1
0.03,0.3,0.03,0.438680787269577,0.4225871317345383,3
0.03,0.1,0.01,6.817368865882848,6.74919517722402,1
0.01,0.03,0.1,4.608658723755074,4.562572136517524,1
0.3,0.03,0.01,1.608554684247549,1.5924691374050735,1
0.3,0.3,0.3,3.154937063433412,3.123387692799078,1
0.03,0.01,0.1,0.4931090873516082,0.5261702838864917,3
0.3,0.01,0.1,3.690217561611935,3.6533153859958154,1
0.1,0.03,0.01,2.2553170913326936,2.2327639204193668,1
0.1,0.1,0.01,3.038213837082067,2.979236102082078,2
0.3,0.3,0.01,2.1457743045478015,2.1243165615023236,1
0.1,0.03,0.03,2.184578017557133,2.1627322373815616,1
0.01,0.03,0.03,2.785822894667867,2.7701949382363376,3
0.3,0.03,0.3,3.1800291417618083,3.14822885034419,1
0.1,0.01,0.1,7.3408308331404415,7.267422524809037,1
0.01,0.3,0.1,1.2724080526475137,1.2596839721210387,1
0.3,0.01,0.3,7.226142308391718,7.153880885307801,1
0.03,0.03,0.01,3.966289767205565,3.9266268695335094,1
0.1,0.03,0.03,6.411097004444164,6.3469860343997215,1
