h_values,a_values,c_values,node_eccentricity,community_opinion_eccentricity,community_size
0.1,0.01,0.3,0.5883840486496473,3.136327898631081,41
0.1,0.1,0.1,5.1068701496193425,3.136327898631081,41
0.01,0.01,0.1,3.62498171727873,3.136327898631081,41
0.01,0.01,0.01,0.8320103624058449,2.50021063325541,51
0.1,0.3,0.3,1.9791168295331296,3.136327898631081,41
0.3,0.03,0.3,1.7247963736367058,2.50021063325541,51
0.1,0.01,0.3,0.16415942893233393,2.50021063325541,51
0.03,0.3,0.03,0.15786251358554027,0.1348376934810454,8
0.01,0.03,0.01,2.858548968433262,2.50021063325541,51
0.03,0.3,0.3,2.0125093100017866,2.50021063325541,51
0.01,0.03,0.01,6.262401035988005,3.136327898631081,41
0.1,0.03,0.3,3.3618948620022873,2.50021063325541,51
0.03,0.3,0.03,0.7980435953203395,2.50021063325541,51
0.01,0.3,0.3,3.6204940375557864,3.136327898631081,41
0.01,0.01,0.1,4.830926269612889,3.136327898631081,41
0.03,0.3,0.1,6.743931908513119,3.136327898631081,41
0.01,0.01,0.3,3.1493283790717572,2.50021063325541,51
0.3,0.01,0.3,3.215401658930543,2.50021063325541,51
0.3,0.1,0.1,1.1417365609544365,2.50021063325541,51
0.03,0.3,0.1,0.4864897323188435,0.1348376934810454,8
0.1,0.01,0.3,3.661686308461114,3.136327898631081,41
0.3,0.03,0.03,5.894238428743373,3.136327898631081,41
0.1,0.03,0.3,2.944995269346232,2.50021063325541,51
0.3,0.1,0.3,5.590981148573121,2.50021063325541,51
0.1,0.1,0.1,1.7714061678136686,3.136327898631081,41
0.03,0.3,0.01,0.22752574493628452,3.136327898631081,41
0.1,0.3,0.1,2.2584524411722477,2.50021063325541,51
0.01,0.01,0.03,1.0267816520746815,3.136327898631081,41
0.3,0.01,0.3,1.3470149260006516,3.136327898631081,41
0.1,0.3,0.1,3.694372152699426,3.136327898631081,41
0.03,0.01,0.3,5.027866698355456,3.136327898631081,41
0.1,0.03,0.3,4.2856740866667575,3.136327898631081,41
0.3,0.3,0.03,2.02703976917862,3.136327898631081,41
0.03,0.1,0.3,2.044809796017397,2.50021063325541,51
0.01,0.01,0.03,0.09521183026846086,2.50021063325541,51
0.01,0.03,0.03,2.007635517463384,2.50021063325541,51
0.01,0.1,0.01,1.054666802299409,2.50021063325541,51
0.03,0.01,0.1,1.443435876894121,2.50021063325541,51
0.3,0.3,0.3,4.680060594385281,3.136327898631081,41
0.3,0.1,0.03,3.7446700566476365,2.50021063325541,51
0.03,0.01,0.03,0.40557164222469033,0.1348376934810454,8
0.03,0.3,0.03,2.6023370883406343,2.50021063325541,51
0.03,0.01,0.3,0.5252912149594238,3.136327898631081,41
0.3,0.1,0.03,3.05974577868144,2.50021063325541,51
0.3,0.3,0.3,3.589060255225114,2.50021063325541,51
0.1,0.03,0.01,4.011352997087244,3.136327898631081,41
0.01,0.3,0.3,1.5163237842694328,3.136327898631081,41
0.03,0.03,0.1,3.041160359528967,2.50021063325541,51
0.1,0.01,0.03,1.5130304279015554,2.50021063325541,51
0.03,0.1,0.1,2.1540335416849454,2.50021063325541,51
0.03,0.03,0.3,0.6236661541060023,0.1348376934810454,8
0.03,0.03,0.1,2.6592931102356254,3.136327898631081,41
0.3,0.1,0.01,0.554313084018626,3.136327898631081,41
0.1,0.01,0.3,1.6953358068577198,3.136327898631081,41
0.1,0.1,0.03,0.13004710429244015,2.50021063325541,51
0.1,0.01,0.03,2.1857345046846324,2.50021063325541,51
0.1,0.03,0.03,0.1329749746363348,0.1348376934810454,8
0.01,0.1,0.3,0.7530233028956488,0.1348376934810454,8
0.01,0.3,0.3,2.5313000541142503,3.136327898631081,41
0.03,0.3,0.03,1.6608114920829893,1.6442033771621594,1
0.1,0.1,0.1,2.1675870834404583,2.1152157506121836,5
0.01,0.1,0.1,0.6751842749683297,0.6033570811649095,2
0.01,0.1,0.3,1.20156396495494,1.3091631870866065,2
0.03,0.3,0.3,1.842658791212489,1.7929437010612803,6
0.01,0.1,0.3,0.453485788633785,0.4489509307474472,1
0.1,0.3,0.3,1.9323739100928563,2.1152157506121836,5
0.3,0.03,0.1,1.4510877906459492,1.3661231621718297,4
0.3,0.01,0.1,0.18094964258582436,0.2000304078310623,2
0.03,0.3,0.03,0.4595934843738306,0.4549975495300923,1
0.03,0.03,0.1,1.849092326340917,1.7929437010612803,6
0.3,0.3,0.1,4.889006772390785,4.840116704666878,1
0.3,0.01,0.01,1.7126304918205064,1.678795765409085,2
0.01,0.01,0.01,0.787269553069498,0.7707499328903278,2
0.1,0.3,0.01,6.060192983580727,5.999591053744919,1
0.03,0.1,0.3,2.141205097573327,2.1152157506121836,5
0.03,0.1,0.3,1.8713505372919919,1.8282931037322694,2
0.03,0.3,0.01,1.3063953224534157,1.3661231621718297,4
0.3,0.3,0.3,0.8545743394646794,0.8460285960700326,1
0.03,0.01,0.1,2.947086166400938,3.067977187528717,3
0.01,0.03,0.01,5.210833160176252,5.158724828574489,1
0.01,0.03,0.01,2.426516250153335,2.4022510876518015,1
0.1,0.3,0.1,2.738272970589988,2.7108902408840883,1
0.01,0.3,0.3,8.386948821558036,8.303079333342456,1
0.1,0.01,0.03,0.6933163740956134,0.6863832103546573,1
0.03,0.03,0.3,4.75999080762587,4.712390899549612,1
0.01,0.03,0.01,0.17106452505822264,0.1693538798076404,1
0.3,0.1,0.3,2.8186518951000856,2.778510971188276,2
0.01,0.01,0.01,1.5532620446216057,1.5377294241753896,1
0.1,0.01,0.03,3.4070730054632454,3.3730022754086133,1
0.1,0.1,0.1,7.210000474155611,7.137900469414055,1
0.1,0.1,0.1,2.8584760227715282,2.829891262543813,1
0.03,0.3,0.03,0.8176156579931574,0.8094395014132258,1
0.03,0.1,0.01,6.300139206618039,6.237137814551859,1
0.03,0.1,0.01,0.9571069331678477,0.9475358638361692,1
0.1,0.01,0.01,2.2148048146401025,2.1152157506121836,5
0.03,0.3,0.03,4.012160886336701,3.9720392774733333,1
0.3,0.03,0.3,1.4714657683895584,1.3661231621718297,4
0.3,0.01,0.01,0.5642907206762904,0.47379205653908885,2
0.03,0.03,0.01,0.23720784959182983,0.20360537121113614,2
0.1,0.01,0.3,3.3784096451501124,3.4671745994384207,3
0.3,0.01,0.03,1.443210150371538,1.3091631870866065,2
0.1,0.3,0.3,1.1966143358988315,1.1846481925398433,1
0.01,0.1,0.3,2.388320722661367,2.343666980804062,4
0.01,0.03,0.03,1.533241799033259,1.5179093810429265,1
0.01,0.01,0.1,1.87953692280864,1.7929437010612803,6
0.01,0.03,0.03,3.61832077345522,3.4671745994384207,3
0.1,0.3,0.03,1.6788761049655239,1.678795765409085,2
0.01,0.01,0.3,3.262390979038916,3.229767069248527,1
0.01,0.01,0.03,1.8221708843893605,1.8282931037322694,2
0.03,0.03,0.1,1.8438539437679482,1.7929437010612803,6
0.1,0.3,0.03,2.2995078494775427,2.2765127709827673,1
0.01,0.1,0.01,6.025723667658987,5.965466430982397,1
0.03,0.03,0.1,0.9234064160379338,0.9141723518775545,1
0.01,0.3,0.01,2.2269369256279212,2.1152157506121836,5
0.3,0.1,0.1,1.144706105717879,1.1332590446607,1
0.3,0.01,0.01,3.606650121272275,3.570583620059552,1
0.1,0.1,0.03,0.5384666664908089,0.5330819998259008,1
0.3,0.03,0.03,0.5437189193042147,0.6033570811649095,2
0.3,0.3,0.03,2.625852184544959,2.599593662699509,1
0.3,0.03,0.01,0.07163335799677323,0.07091702441680547,1
0.3,0.1,0.01,8.036136262335509,7.9557748997121545,1
0.3,0.01,0.03,2.349699163366229,2.343666980804062,4
0.03,0.1,0.03,2.4122199683622445,2.343666980804062,4
0.01,0.01,0.03,3.0523075741518015,3.0217844984102835,1
0.1,0.3,0.03,2.279781367152108,2.1847731731555777,3
0.03,0.3,0.01,1.6974901901566717,1.7929437010612803,6
0.1,0.03,0.1,3.609807964019642,3.5737098843794453,1
0.01,0.01,0.01,2.9646038381908473,2.934957799808939,1
0.01,0.1,0.01,3.0515023270312227,3.067977187528717,3
0.3,0.01,0.1,0.22304463944346326,0.2208141930490286,1
0.1,0.01,0.03,1.232535074060957,1.2202097233203475,1
0.03,0.3,0.03,3.2983120748366797,3.067977187528717,3
0.03,0.03,0.3,6.2210466927440935,6.1588362258166525,1
0.01,0.3,0.01,3.72981068552205,3.6925125786668294,1
0.1,0.1,0.03,1.8210497340923137,1.8028392367513906,1
0.3,0.01,0.3,9.293490695991114,9.200555789031203,1
0.3,0.01,0.3,2.4114316409332135,2.4322290365682577,2
0.01,0.3,0.3,0.22984524049184413,0.2275467880869257,1
0.3,0.1,0.1,5.192664064485416,5.140737423840561,1
0.03,0.1,0.1,2.3191216842124307,2.343666980804062,4
0.01,0.03,0.01,0.22315219141632164,0.2000304078310623,2
0.01,0.3,0.1,0.1741161326528896,0.20360537121113614,2
0.1,0.03,0.1,4.243464425087367,4.201029780836494,1
0.01,0.1,0.03,1.7536932866907906,1.7929437010612803,6
0.01,0.03,0.01,0.7698010184261137,0.7707499328903278,2
0.1,0.03,0.1,2.794501582047946,2.778510971188276,2
0.03,0.1,0.1,7.548443667859985,7.472959231181385,1
0.03,0.01,0.3,4.423541437708677,4.37930602333159,1
0.1,0.03,0.3,4.687888525503154,4.6410096402481225,1
0.1,0.3,0.3,2.0859806669562846,2.1847731731555777,3
0.01,0.3,0.01,1.2907406626396813,1.3661231621718297,4
0.01,0.1,0.3,0.39286494909964675,0.47379205653908885,2
0.1,0.3,0.03,2.254762733029722,2.1847731731555777,3
0.1,0.1,0.01,0.09989325904848256,0.09889432645799773,1
0.03,0.03,0.3,6.663167237508085,6.596535565133005,1
0.3,0.03,0.1,2.5021623723359943,2.4322290365682577,2
0.01,0.01,0.1,0.3006363723495793,0.2976300086260835,1
0.01,0.03,0.1,0.8807292214191478,0.8719219292049564,1
0.03,0.01,0.03,3.509859276662608,3.4671745994384207,3
0.1,0.1,0.01,1.3568876137000845,0.1339532711738599,40
0.03,0.1,0.01,0.05138478736642804,0.1339532711738599,40
0.1,0.3,0.3,0.36048399160984534,0.008140702143009992,34
0.1,0.01,0.01,0.28295040680124817,0.1339532711738599,40
0.3,0.1,0.03,0.014653066425845518,0.008140702143009992,34
0.03,0.3,0.03,0.07933091558363448,0.1339532711738599,40
0.1,0.3,0.03,0.7788848462247342,0.1339532711738599,40
0.03,0.3,0.01,0.09444682804608251,0.1339532711738599,40
0.1,0.1,0.01,1.0851985334705256,0.008140702143009992,34
0.1,0.03,0.01,0.4494355691965155,0.008140702143009992,34
0.03,0.03,0.01,0.3773758296985297,0.008140702143009992,34
0.03,0.3,0.01,0.9579755262166516,0.1339532711738599,40
0.03,0.1,0.1,0.3829525892972562,0.1339532711738599,40
0.03,0.03,0.01,0.6662934486057699,0.008140702143009992,34
0.1,0.1,0.1,0.12383785134075165,0.1339532711738599,40
0.01,0.1,0.03,0.7171344186483558,0.008140702143009992,34
0.03,0.3,0.1,0.44572361574519714,0.1339532711738599,40
0.1,0.01,0.3,0.22332481737687826,0.008140702143009992,34
0.01,0.1,0.3,0.5151344021210481,0.008140702143009992,34
0.1,0.1,0.01,0.5701930747033391,0.008140702143009992,34
0.1,0.01,0.3,0.20576808173163907,0.008140702143009992,34
0.03,0.1,0.03,1.2248517264428846,0.1954364220804634,26
0.3,0.03,0.1,0.4727428056080296,0.1954364220804634,26
0.01,0.01,0.01,0.3568033850464232,0.1339532711738599,40
0.03,0.3,0.1,0.009265200555103714,0.1339532711738599,40
0.01,0.1,0.01,0.17703081042395985,0.008140702143009992,34
0.01,0.1,0.01,0.6663718586424197,0.1954364220804634,26
0.01,0.01,0.01,0.4425535870460613,0.1339532711738599,40
0.1,0.1,0.01,0.1575741864953082,0.008140702143009992,34
0.03,0.1,0.01,0.3590847378343601,0.1954364220804634,26
0.03,0.03,0.01,0.89728859666937,0.1339532711738599,40
0.3,0.1,0.01,0.48082114821710603,0.1954364220804634,26
0.1,0.01,0.03,0.9479759892339245,0.1339532711738599,40
0.1,0.01,0.03,0.6070566019023473,0.008140702143009992,34
0.03,0.01,0.03,0.022471413307208477,0.1954364220804634,26
0.1,0.3,0.1,0.8664698675274469,0.1954364220804634,26
0.01,0.01,0.03,0.08957565363564002,0.1339532711738599,40
0.3,0.1,0.03,0.47003672178765266,0.1339532711738599,40
0.01,0.1,0.3,1.0322823392325091,0.1954364220804634,26
0.1,0.01,0.1,0.5303337572424255,0.1954364220804634,26
0.3,0.1,0.3,0.25838050636578325,0.008140702143009992,34
0.03,0.03,0.3,0.2582479330930131,0.1954364220804634,26
0.01,0.03,0.1,0.8697743556189997,0.008140702143009992,34
0.1,0.03,0.03,1.5532223354342358,0.1339532711738599,40
0.3,0.1,0.01,0.10996222518952092,0.1339532711738599,40
0.3,0.3,0.01,0.6181527134735879,0.1339532711738599,40
0.03,0.3,0.03,0.5967282930429414,0.1339532711738599,40
0.03,0.03,0.03,0.29601816040370443,0.008140702143009992,34
0.1,0.3,0.3,0.2720907505017237,0.1954364220804634,26
0.3,0.1,0.1,0.6488005607845441,0.1954364220804634,26
0.01,0.01,0.3,1.1158371784534789,0.1339532711738599,40
0.01,0.3,0.1,0.7493004427479442,0.1339532711738599,40
0.3,0.1,0.01,0.112625186413145,0.1954364220804634,26
0.3,0.01,0.03,0.06955668138829296,0.1339532711738599,40
0.1,0.01,0.03,0.35465745355408185,0.008140702143009992,34
0.3,0.3,0.01,0.11419999064271813,0.008140702143009992,34
0.1,0.03,0.1,0.9240033642536866,0.008140702143009992,34
0.03,0.03,0.03,0.6064875622451701,0.008140702143009992,34
0.1,0.3,0.1,0.2804137271093078,0.1339532711738599,40
0.1,0.03,0.1,0.7000873530528324,0.1954364220804634,26
0.01,0.01,0.03,0.6554892207049767,0.1339532711738599,40
0.03,0.3,0.3,0.7503450788175505,0.1954364220804634,26
0.03,0.03,0.01,0.6286773412823954,0.1339532711738599,40
0.1,0.3,0.3,1.6347347013075657,0.1954364220804634,26
0.1,0.1,0.1,0.19065280767481985,0.008140702143009992,34
0.1,0.1,0.3,0.5592938323270773,0.1954364220804634,26
0.1,0.3,0.03,0.4150068093815439,0.008140702143009992,34
0.03,0.3,0.01,0.5622513528579842,0.1339532711738599,40
0.03,0.1,0.1,0.36728980905892505,0.1339532711738599,40
0.03,0.1,0.01,0.33506445963462406,0.008140702143009992,34
0.1,0.01,0.03,0.039933493987768354,0.1339532711738599,40
0.1,0.01,0.01,0.694176228980241,0.1954364220804634,26
0.03,0.03,0.1,0.3745472125197723,0.1954364220804634,26
0.3,0.03,0.3,0.2686491134169112,0.008140702143009992,34
0.1,0.03,0.1,0.4128724783870268,0.1954364220804634,26
0.3,0.03,0.3,0.011427720390093432,0.008140702143009992,34
0.01,0.03,0.3,1.7114444285279582,0.1954364220804634,26
0.01,0.01,0.1,1.0965004674392829,0.1339532711738599,40
0.01,0.1,0.3,0.42571630541534244,0.1339532711738599,40
0.03,0.01,0.3,0.46875849025990346,0.008140702143009992,34
0.1,0.3,0.01,0.09478756143726796,0.1339532711738599,40
0.01,0.01,0.03,0.7625484047844557,0.008140702143009992,34
0.01,0.01,0.01,0.913895511581327,0.1339532711738599,40
0.03,0.03,0.01,0.14569589702369257,0.1339532711738599,40
0.03,0.03,0.03,1.137324199835963,0.008140702143009992,34
0.01,0.03,0.01,0.8206273548501709,0.1954364220804634,26
0.3,0.3,0.01,0.6268024837113627,0.008140702143009992,34
0.1,0.01,0.3,0.23877639721784127,0.1954364220804634,26
0.03,0.03,0.3,0.5225998232959682,0.1954364220804634,26
0.3,0.03,0.01,0.014700708708078714,0.1339532711738599,40
0.03,0.3,0.3,0.5546649220483532,0.1339532711738599,40
0.1,0.03,0.3,0.5074849253821783,0.1339532711738599,40
0.3,0.1,0.01,0.32699590761630193,0.008140702143009992,34
0.3,0.1,0.03,0.036915248617333196,0.1954364220804634,26
0.01,0.1,0.3,0.2551389818954821,0.1954364220804634,26
0.03,0.1,0.03,1.325877771463147,0.1339532711738599,40
0.3,0.03,0.01,0.26911368043077766,0.008140702143009992,34
0.3,0.03,0.1,0.156204546941478,0.1339532711738599,40
0.1,0.03,0.03,0.20079217487753986,0.008140702143009992,34
0.1,0.1,0.03,1.2631274725747048,0.008140702143009992,34
